GALERAN	NOMpro	Galeran
la	DETdef	le
fin	NOMcom	fin
fu	VERcjg	estre
toute	ADVgen	tout
desvee	VERppe	desver
Ma	DETpos	mon
dame	NOMcom	dame
,	PONfbl	,
si	ADVgen	si
li	PROper	il
ennuya	VERcjg	ennuyer
D'	PRE	de
un	DETndf	un
message	NOMcom	message
qu'	PROrel	que
il	PROper	il
m'	PROper	je
envoya	VERcjg	envoyer
,	PONfbl	,
Qu'	CONcoo	que
elle	PROper	elle
trova	VERcjg	trover
a	PRE	a
moy	PROper	moi
parlant	VERppa	parler
;	PONfbl	;
Si	ADVgen	si
m'	PROper	je
en	PROadv	en
ala	VERcjg	aller
tant	ADVgen	tant
assaillant	VERppa	assalir
Par	PRE	par
moz	NOMcom	mot
et	CONcoo	et
tant	ADVgen	tant
li	PROper	il
respondy	VERcjg	répondre
Que	CONsub	que
mon	DETpos	mon
oreillier	NOMcom	oreillier
me	PROper	je
rendy	VERcjg	rendre
Et	CONcoo	et
ce	DETdem	ce
drap	NOMcom	drap
dont	PROrel	dont
je	PROper	je
suis	VERcjg	être
vestue	VERppe	vestir
.	PONfrt	.

Mais	CONcoo	mais
ce	PROdem	ce
me	PROper	je
desconfit	VERcjg	déconfire
et	CONcoo	et
tue	VERcjg	tüer
Qu'	CONsub	que
elle	PROper	elle
me	PROper	je
reprova	VERcjg	reprover
ma	DETpos	mon
honte	NOMcom	honte
.	PONfrt	.

En	PRE	en
la	DETdef	le
fin	NOMcom	fin
vous	PROper	vous
dy	VERcjg	dire
de	PRE	de
mon	DETpos	mon
conte	NOMcom	conte
Qu'	CONsub	que
en	PRE	en
moy	PROper	moi
n'	ADVneg	ne
ot	VERcjg	avoir
oncques	ADVgen	onques
lecherie	NOMcom	lécherie
.	PONfrt	.

Li	PROper	il
laissai	VERcjg	laisser
.	PONfrt	.

Si	ADVgen	si
m'	PROper	je
en	PROadv	en
suis	VERcjg	être
garie	VERppe	garir
A	PRE	a
Rouen	NOMpro	Rouen
puis	ADVgen	puis
a	PRE	a
grant	ADJqua	grant
honnour	NOMcom	honneur
.	PONfrt	.

Or	ADVgen	or
vouldroie	VERcjg	vouloir
trover	VERinf	trover
seigneur	NOMcom	seigneur
Ou	CONcoo	o
dame	NOMcom	dame
entour	PRE	entour
cui	PROrel	que
j'	PROper	je
estuïsse	VERcjg	estuir
,	PONfbl	,
Qui	PROrel	que
par	PRE	par
hounour	NOMcom	honneur
servir	VERinf	servir
puïsse	VERcjg	pöoir
.	PONfbl	.
”	PONpdr	”
Esbahie	VERppe	esbäir
est	VERcjg	estre
madame	NOMcom	madame
Gente	ADJqua	gent
Qui	PROrel	que
a	VERcjg	avoir
mis	VERppe	metre
a	PRE	a
oÿr	VERinf	ouïr
s'	DETpos	son
entente	NOMcom	entente
Ce	PROdem	ce
que	PROrel	que
Fresne	NOMpro	Fraisne
li	PROper	il
a	VERcjg	avoir
conté	VERppe	conter
.	PONfrt	.

Bien	ADVgen	bien
soit	VERcjg	estre
et	CONcoo	et
cougnoist	VERcjg	connaître
verité	NOMcom	verité
,	PONfbl	,
Au	PRE.DETdef	a
drap	NOMcom	drap
et	CONcoo	et
a	PRE	a
ce	PROdem	ce
qu'	CONsub	que
elle	PROper	elle
conte	VERcjg	conter
,	PONfbl	,
Que	CONsub	que
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
cry	NOMcom	cri
et	CONcoo	et
pour	PRE	pour
la	DETdef	le
honte	NOMcom	honte
De	PRE	de
la	DETdef	le
parolle	NOMcom	parole
qu'	PROrel	que
el	PROper	il
ot	VERcjg	avoir
dite	VERppe	dire
,	PONfbl	,
L'	DETdef	le
en	PROadv	en
fist	VERcjg	faire
enfant	NOMcom	enfant
en	PRE	en
bers	NOMcom	baron
petite	ADJqua	petit
De	PRE	de
novel	ADJqua	novel
nee	VERppe	naistre
destourner	VERinf	détourner
.	PONfrt	.

Lues	ADVgen	luec
l'	PROper	il
a	VERcjg	avoir
faicte	VERppe	faire
desatorner	VERinf	desatorner
De	PRE	de
sa	DETpos	son
guymple	NOMcom	guimple
pour	PRE	pour
veoir	VERinf	vëoir
nue	ADJqua	nu
;	PONfbl	;
Et	CONcoo	et
Fresne	NOMpro	Fraisne
son	DETpos	son
vis	NOMcom	vis
en	PROadv	en
desnue	VERcjg	desnüer
Qui	PROrel	que
la	PROper	il
face	VERcjg	faire
a	PRE	a
vermeille	ADJqua	vermeil
et	CONcoo	et
belle	ADJqua	beau
.	PONfrt	.

Lues	ADVgen	luec
que	PROrel	que
Gente	ADJqua	gent
voit	VERcjg	vëoir
la	DETdef	le
pucelle	NOMcom	pucelle
,	PONfbl	,
De	PRE	de
s'	DETpos	son
autre	ADJind	autre
fille	NOMcom	fille
si	ADVgen	si
li	PROper	il
semble	VERcjg	sembler
,	PONfbl	,
Pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
elle	PROper	elle
li	PROper	il
ressemble	VERcjg	ressembler
;	PONfbl	;
Mais	CONcoo	mais
Fresne	NOMcom	fraisne
de	PRE	de
biauté	NOMcom	biauté
la	PROper	il
passe	VERcjg	passer
.	PONfrt	.

La	DETdef	le
mere	NOMcom	mere
en	PRE	en
son	DETpos	son
cuer	NOMcom	cuer
tout	PROind	tout
compasse	VERcjg	compasser
,	PONfbl	,
Yeulx	NOMpro	Ieu
et	CONcoo	et
nez	VERppe	naistre
,	PONfbl	,
et	CONcoo	et
menton	NOMcom	menton
et	CONcoo	et
bouche	NOMcom	bouche
,	PONfbl	,
Et	CONcoo	et
Nature	NOMcom	nature
le	DETdef	le
cuer	NOMcom	cuer
li	PROper	il
touche	VERcjg	toucher
;	PONfbl	;
Si	ADVgen	si
fait	VERcjg	faire
remeuvre	VERinf	remouvrer
vraie	ADJqua	vrai
amour	NOMcom	amour
Qui	PROrel	que
morte	VERppe	morir
y	PROadv	y
a	VERcjg	avoir
esté	VERppe	être
maint	DETind	maint
jour	NOMcom	jour
;	PONfbl	;
Pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
cuers	NOMcom	cuer
ne	ADVneg	ne
puet	VERcjg	pöoir
mentir	VERinf	mentir
,	PONfbl	,
Li	PROper	il
fait	VERcjg	faire
pitiez	NOMcom	pitié
l'	DETdef	le
amour	NOMcom	amour
sentir	VERinf	sentir
;	PONfbl	;
Si	ADVgen	si
regarde	VERcjg	regarder
piteusement	ADVgen	pitosement
Fresne	NOMpro	Fraisne
,	PONfbl	,
et	CONcoo	et
li	PROper	il
jecte	VERcjg	jecter
erraument	ADVgen	erramment
Ses	DETpos	son
braz	NOMcom	braz
au	PRE.DETdef	a
col	NOMcom	col
,	PONfbl	,
si	ADVgen	si
l'	PROper	il
a	VERcjg	avoir
estraincte	VERppe	estreindre
;	PONfbl	;
Par	PRE	par
grant	ADJqua	grant
doulceur	NOMcom	douceur
et	CONcoo	et
par	PRE	par
grant	ADJqua	grant
plainte	NOMcom	plainte
L'	PROper	il
a	VERcjg	avoir
baisie	VERppe	baisir
plus	ADVgen	plus
de	PRE	de
cent	DETcar	cent
foiz	NOMcom	foiz
En	PRE	en
yeulx	NOMcom	oeil
,	PONfbl	,
en	PRE	en
bouche	NOMcom	bouche
,	PONfbl	,
en	PRE	en
mains	NOMcom	main
,	PONfbl	,
en	PRE	en
doiz	NOMcom	doi
,	PONfbl	,
Et	CONcoo	et
en	PRE	en
la	DETdef	le
face	NOMcom	face
belle	ADJqua	beau
et	CONcoo	et
clere	ADJqua	clair
;	PONfbl	;
Dont	ADVgen	donc
s'	PROper	soi
escrie	VERcjg	escrïer
com	CONsub	come
vraie	ADJqua	vrai
mere	NOMcom	mere
:	PONfbl	:
“	PONpga	“
Belle	ADJqua	beau
Fresne	NOMpro	Fraisne
,	PONfbl	,
douceur	NOMcom	douceur
de	PRE	de
cuer	NOMcom	cuer
!	PONfrt	!

Ma	DETpos	mon
fille	NOMcom	fille
es	VERcjg	être
,	PONfbl	,
et	CONcoo	et
celle	PROdem	celui
est	VERcjg	estre
ta	DETpos	ton
seur	PRE	sur
Qui	PROrel	que
la	ADVgen	là
hors	ADVgen	hors
siet	VERcjg	sëoir
a	PRE	a
grant	ADJqua	grant
hounour	NOMcom	honneur
;	PONfbl	;
S'	ADVgen	si
atent	VERcjg	attendre
Galeren	NOMpro	Galaren
a	PRE	a
seigneur	NOMcom	seigneur
Qui	PROrel	que
la	PROper	il
doit	VERcjg	devoir
espouser	VERinf	esposer
ancui	ADVgen	encui
.	PONfrt	.

Ma	DETpos	mon
doulce	ADJqua	doux
fille	NOMcom	fille
Fresne	NOMpro	Fraisne
,	PONfbl	,
a	PRE	a
cui	PROint	que
Seras	VERcjg	être
tu	PROper	tu
endroit	PRE	endroit
toy	PROper	tu
donnee	VERppe	donner
?	PONfrt	?

Aussi	ADVgen	aussi
es	VERcjg	être
tu	PROper	tu
de	PRE	de
mon	DETpos	mon
corps	NOMcom	corps
nee	VERppe	naistre
Et	CONcoo	et
fille	NOMcom	fille
a	PRE	a
Brundoré	NOMpro	Brunoré
le	DETdef	le
preu	ADJqua	pro
.	PONfrt	.

Fille	NOMcom	fille
,	PONfbl	,
quel	DETint	quel
hounour	NOMcom	honneur
et	CONcoo	et
quel	DETint	quel
prou	NOMcom	pro
As	VERcjg	avoir
tu	PROper	tu
de	PRE	de
noz	PROper	nous
deux	PROcar	deux
receü	VERppe	recevoir
?	PONfrt	?

Lasse	ADJqua	las
!	PONfrt	!

il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
encore	ADVgen	encore
sceü	VERppe	savoir
De	PRE	de
toy	PROper	tu
ne	CONcoo	ne
mençongie	NOMcom	mensongie
ne	CONcoo	ne
voir	ADJqua	voir
.	PONfrt	.

Si	ADVgen	si
n'	ADVneg	ne
en	PROadv	en
doit	VERcjg	devoir
blasme	NOMcom	blasme
recevoir	VERinf	recevoir
,	PONfbl	,
Mais	CONcoo	mais
tout	ADVgen	tout
avoir	VERinf	avoir
le	PROper	il
doit	VERcjg	devoir
la	DETdef	le
folle	NOMcom	fol
,	PONfbl	,
Je	PROper	je
qui	PROrel	que
diz	VERcjg	dire
la	DETdef	le
laide	ADJqua	lait
parolle	NOMcom	parole
A	PRE	a
Marsille	NOMpro	Marsille
,	PONfbl	,
la	DETdef	le
sainte	ADJqua	saint
dame	NOMcom	dame
,	PONfbl	,
Que	PROrel	que
follie	NOMcom	folie
avoit	VERcjg	avoir
fait	VERppe	faire
la	DETdef	le
femme	NOMcom	femme
Qui	PROrel	que
portoit	VERcjg	porter
deux	DETcar	deux
enfans	NOMcom	enfant
jumiaux	NOMcom	jumeau
,	PONfbl	,
Pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
elle	PROper	elle
en	PROadv	en
avoit	VERcjg	avoir
deux	DETcar	deux
biaux	ADJqua	bel
.	PONfrt	.

Que	CONcoo	que
folle	ADJqua	fol
diz	VERppe	dire
et	CONcoo	et
mesdisans	VERppa	mesdire
;	PONfbl	;
Si	ADVgen	si
doubtay	VERcjg	douter
puis	ADVgen	puis
les	DETdef	le
moz	NOMcom	mot
nuysans	VERppa	nuire
,	PONfbl	,
Qu'	CONcoo	que
ensemble	ADVgen	ensemble
en	PRE	en
euz	NOMcom	œil
deux	PROcar	deux
en	PRE	en
mon	DETpos	mon
corps	NOMcom	corps
,	PONfbl	,
Toy	PROper	toi
et	CONcoo	et
cele	PROdem	cel
qui	PROrel	que
siet	VERcjg	sëoir
la	ADVgen	là
hors	ADVgen	hors
;	PONfbl	;
Dont	ADVgen	donc
fuiz	VERcjg	fuir
je	PROper	je
mere	NOMcom	mere
par	PRE	par
contraire	NOMcom	contraire
:	PONfbl	:
Honte	NOMcom	honte
me	PROper	je
fist	VERcjg	faire
tel	DETind	tel
chose	NOMcom	chose
faire	VERinf	faire
Qui	PROrel	que
a	PRE	a
langour	NOMcom	langueur
me	PROper	je
tourna	VERcjg	tourner
puis	ADVgen	puis
.	PONfrt	.

Quant	CONsub	quand
tu	PROper	tu
yes	VERcjg	être
vive	ADJqua	vif
,	PONfbl	,
et	CONcoo	et
je	PROper	je
te	PROper	tu
truis	VERcjg	trover
,	PONfbl	,
Ne	ADVneg	ne
puet	VERcjg	pöoir
estre	VERinf	estre
que	CONsub	que
Dieux	NOMpro	Dieu
ne	ADVneg	ne
m'	PROper	je
aint	VERcjg	amer
,	PONfbl	,
Car	CONcoo	car
en	PRE	en
moy	PROper	moi
seule	ADJqua	sol
ne	ADVneg	ne
remaint	VERcjg	remanoir
Que	CONsub	que
tu	PROper	tu
n'	ADVneg	ne
aies	VERcjg	avoir
esté	VERppe	être
perie	VERppe	périr
.	PONfrt	.

Car	CONcoo	car
pleüst	VERcjg	plaire
a	PRE	a
Dieu	NOMpro	Dieu
que	CONsub	que
Flourie	NOMpro	Florie
Fust	VERcjg	estre
en	PRE	en
ton	DETpos	ton
lieu	NOMcom	lieu
et	CONcoo	et
tu	PROper	tu
ou	PRE.DETdef	en.le
sien	PROpos	sien
!	PONfrt	!

Or	ADVgen	or
vouldroie	VERcjg	vouloir
assez	ADVgen	assez
plus	ADVgen	plus
ton	DETpos	ton
bien	NOMcom	bien
Que	CONsub	que
le	DETdef	le
sien	PROpos	sien
,	PONfbl	,
si	CONsub	si
Dieux	NOMpro	Dieu
bien	ADVgen	bien
me	PROper	je
face	VERcjg	faire
.	PONfrt	.

Soit	VERcjg	estre
qu'	CONsub	que
il	PROper	il
m'	PROper	je
en	PROadv	en
aint	VERcjg	amer
ou	CONcoo	o
qu'	CONsub	que
il	PROper	il
m'	PROper	je
en	PROadv	en
hace	VERcjg	hacier
,	PONfbl	,
Ton	DETpos	ton
pere	NOMcom	père
le	PROper	il
feray	VERcjg	faire
savoir	VERinf	savoir
;	PONfbl	;
Quant	CONsub	quand
conté	VERppe	conter
l'en	PROind	loin
aray	VERcjg	avoir
le	DETdef	le
voir	NOMcom	voir
,	PONfbl	,
Si	ADVgen	si
li	PROper	il
siet	VERcjg	sëoir
,	PONfbl	,
si	ADVgen	si
le	PROper	il
me	PROper	je
pardoint	VERcjg	pardoner
,	PONfbl	,
Ou	CONcoo	o
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
li	PROper	il
plaist	VERcjg	plaire
,	PONfbl	,
la	DETdef	le
mort	NOMcom	mort
m'	PROper	je
en	PROadv	en
doint	VERcjg	doner
,	PONfbl	,
Que	CONcoo	que
ja	ADVgen	ja
mais	ADVgen	mais
ne	ADVneg	ne
li	PROper	il
celeray	VERcjg	celer
,	PONfbl	,
Doulce	ADJqua	douz
fille	NOMcom	fille
,	PONfbl	,
quant	CONsub	cant
ton	DETpos	ton
corps	NOMcom	corps
ray	VERcjg	ravoir
.	PONfbl	.
”	PONpdr	”
Fresne	NOMpro	Fraisne
repleure	VERcjg	repleurer
d'	PRE	de
autre	DETind	autre
part	NOMcom	part
,	PONfbl	,
De	PRE	de
sa	DETpos	son
mere	NOMcom	mere
ne	ADVneg	ne
se	PROper	soi
depart	VERcjg	departir
,	PONfbl	,
Jusqu'	PRE	jusque
ele	PROper	il
l'	PROper	il
a	VERcjg	avoir
cent	DETcar	cent
foiz	NOMcom	foiz
baisie	VERppe	baisir
;	PONfbl	;
Ne	ADVneg	ne
fu	VERcjg	estre
oncques	ADVgen	onques
mais	ADVgen	mais
aaisie	NOMcom	aaisie
.	PONfrt	.

Si	ADVgen	si
li	PROper	il
fait	VERcjg	faire
de	PRE	de
vray	ADJqua	vrai
cuer	NOMcom	cuer
baisier	VERinf	baiser
Nature	NOMcom	nature
qui	PROrel	que
ne	ADVneg	ne
soit	VERcjg	estre
boisier	VERinf	boisier
;	PONfbl	;
Que	CONsub	que
qu'	CONsub	que
elle	PROper	elle
la	PROper	il
baise	VERcjg	baisier
,	PONfbl	,
si	ADVgen	si
pleure	VERcjg	pleurer
:	PONfbl	:
“	PONpga	“
Doulce	ADJqua	douz
mere	NOMcom	mere
,	PONfbl	,
bonne	ADJqua	bon
m'	PROper	je
est	VERcjg	estre
l'	DETdef	le
eure	NOMcom	heure
Que	PROrel	que
je	PROper	je
vins	VERcjg	venir
cy	ADVgen	ci
,	PONfbl	,
dist	VERcjg	dire
la	DETdef	le
pucelle	NOMcom	pucelle
.	PONfrt	.

Encor	ADVgen	encore
ne	ADVneg	ne
m'	PROper	je
aist	VERcjg	avoir
vostre	DETpos	vostre
mamelle	NOMcom	mamelle
Livree	VERppe	livrer
en	PRE	en
enfance	NOMcom	enfance
peuture	NOMcom	peuture
,	PONfbl	,
Si	ADVgen	si
m'	PROper	je
en	PROadv	en
repaist	VERcjg	repaiser
toute	DETind	tout
nature	NOMcom	nature
Qui	PROrel	que
de	PRE	de
vostre	DETpos	vostre
amour	NOMcom	amour
me	PROper	je
saoule	VERcjg	säoler
.	PONfrt	.

Amours	NOMcom	amour
naturelz	ADJqua	naturel
a	PRE	a
mooule	NOMcom	moule
,	PONfbl	,
Mais	CONcoo	mais
celle	PROdem	celui
est	VERcjg	estre
wide	ADJqua	hui
et	CONcoo	et
petit	ADJqua	petit
dure	ADJqua	dur
Qui	PROrel	que
fondee	VERppe	fonder
est	VERcjg	estre
sur	PRE	sur
norreture	NOMcom	norreture
.	PONfrt	.

Mains	ADVgen	moins
amer	VERinf	amer
pour	PRE	pour
ce	PROdem	ce
ne	ADVneg	ne
devez	VERcjg	devoir
Vostre	DETpos	vostre
enfant	NOMcom	enfant
que	CONsub	que
nourri	VERppe	nourrir
n'	ADVneg	ne
avez	VERcjg	avoir
;	PONfbl	;
Car	CONcoo	car
si	CONsub	si
vous	PROper	vous
ne	ADVneg	ne
m'	PROper	je
avez	VERcjg	avoir
nourrie	VERppe	nourrir
N'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
pour	PRE	pour
ce	PROdem	ce
en	PRE	en
moy	PROper	moi
perie	VERppe	périr
Vraie	ADJqua	vrai
nature	NOMcom	nature
qui	PROrel	que
me	PROper	je
prent	VERcjg	prendre
:	PONfbl	:
En	PRE	en
peu	ADVgen	peu
d'	PRE	de
eure	NOMcom	heure
mon	DETpos	mon
cuer	NOMcom	cuer
aprent	VERcjg	apprendre
Ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
veü	VERppe	vëoir
ne	CONcoo	ne
apris	VERppe	aprendre
.	PONfrt	.

Amours	NOMcom	amour
naturelz	ADJqua	naturel
l'	PROper	il
ot	VERcjg	avoir
si	ADVgen	si
pris	VERppe	prendre
,	PONfbl	,
Quant	CONsub	quand
pour	PRE	pour
moy	PROper	moi
muastes	VERcjg	muer
la	DETdef	le
chiere	NOMcom	chiere
,	PONfbl	,
Qu'	CONsub	que
onques	ADVgen	onque
puis	ADVgen	puis
ne	ADVneg	ne
l'en	PROind	loin
peuz	VERcjg	pouvoir
arriere	ADVgen	ariere
Tourner	VERinf	tourner
,	PONfbl	,
cars	CONcoo	cars
vous	PROper	vous
estes	VERcjg	estre
ma	DETpos	mon
mere	NOMcom	mere
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
pour	PRE	pour
Dieu	NOMpro	Dieu
,	PONfbl	,
faictes	VERcjg	faire
moy	PROper	moi
mon	DETpos	mon
pere	NOMcom	père
Cy	ADVgen	ci
venir	VERinf	venir
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
m'	PROper	je
ait	VERcjg	avoir
veüe	VERppe	vëoir
,	PONfbl	,
Par	PRE	par
si	ADVgen	si
quant	CONsub	cant
il	PROper	il
avra	VERcjg	avoir
seüe	VERppe	savoir
Ma	DETpos	mon
vie	NOMcom	vie
et	CONcoo	et
de	PRE	de
mon	DETpos	mon
corps	NOMcom	corps
le	DETdef	le
conte	NOMcom	conte
,	PONfbl	,
S'	CONsub	se
il	PROper	il
vous	PROper	vous
en	PROadv	en
fait	VERcjg	faire
ennuy	NOMcom	ennui
ne	CONcoo	ne
honte	NOMcom	honte
,	PONfbl	,
Ou	PRE.DETdef	en.le
cuer	NOMcom	cuer
m'	PROper	je
en	PROadv	en
ferray	VERcjg	férir
d'	PRE	de
un	DETndf	un
coutel	NOMcom	coutel
.	PONfbl	.
”	PONpdr	”
Gente	ADJqua	gent
en	PRE	en
pur	PRE	pour
le	DETdef	le
corps	NOMcom	corps
,	PONfbl	,
sans	PRE	sans
mantel	NOMcom	mantel
,	PONfbl	,
Vient	VERcjg	venir
a	PRE	a
l'	DETdef	le
uis	NOMcom	uis
de	PRE	de
la	DETdef	le
chambre	NOMcom	chambre
errant	VERppa	errer
,	PONfbl	,
S'	ADVgen	si
envoie	VERcjg	envoiier
querre	VERinf	querre
tout	ADVgen	tout
courant	VERppa	courir
Son	DETpos	son
seigneur	NOMcom	seigneur
,	PONfbl	,
et	CONcoo	et
il	PROper	il
vient	VERcjg	venir
la	DETdef	le
lues	NOMcom	loue
;	PONfbl	;
L'	DETdef	le
uis	NOMcom	uis
de	PRE	de
la	DETdef	le
chambre	NOMcom	chambre
qui	PROrel	que
est	VERcjg	estre
neufs	ADJqua	neuf
Ferme	ADJqua	ferm
la	DETdef	le
dame	NOMcom	dame
,	PONfbl	,
et	CONcoo	et
ses	DETpos	son
espoux	NOMcom	époux
Li	PROper	il
a	VERcjg	avoir
dit	VERppe	dire
:	PONfbl	:
“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
que	PROint	que
plaist	VERcjg	plaire
vous	PROper	vous
?	PONfrt	?

”	PONpdr	”
Celle	PROdem	celui
l'	PROper	il
esgarde	VERcjg	esgarder
et	CONcoo	et
mot	NOMcom	mot
n'	ADVneg	ne
a	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
Ainz	ADVgen	ains
se	PROper	soi
laisse	VERcjg	laisser
sans	PRE	sans
contredit	NOMcom	contredit
,	PONfbl	,
Jointes	VERppe	joindre
mains	NOMcom	main
,	PONfbl	,
a	PRE	a
ses	DETpos	son
piez	NOMcom	pié
cheoir	VERinf	chëoir
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
elle	PROper	elle
,	PONfbl	,
qui	PROrel	que
pouoir	VERinf	pouvoir
Avez	VERcjg	avoir
de	PRE	de
moy	PROper	moi
occire	VERinf	occire
cy	ADVgen	ci
,	PONfbl	,
De	PRE	de
ceste	DETdem	cest
lasse	ADJqua	las
aiez	VERcjg	avoir
mercy	NOMcom	merci
:	PONfbl	:
Regehir	VERinf	rejehir
vous	PROper	vous
vueil	VERcjg	vouloir
mon	DETpos	mon
pechié	NOMcom	péché
.	PONfrt	.

S'	CONsub	se
on	PROind	on
vous	PROper	vous
tient	VERcjg	tenir
a	PRE	a
bien	ADVgen	bien
entechié	VERppe	entechier
Et	CONcoo	et
je	PROper	je
ne	CONcoo	ne
sen	DETpos	son
voustre	DETpos	votre
bonté	NOMcom	bonté
,	PONfbl	,
Faulcement	ADVgen	faucement
vous	PROper	vous
ont	VERcjg	avoir
amonté	VERppe	amonter
Cil	PROdem	cel
qui	PROrel	que
vous	PROper	vous
prisent	VERcjg	prendre
par	PRE	par
le	DETdef	le
monde	NOMcom	monde
:	PONfbl	:
Toute	ADVgen	tout
premiere	ADJord	premier
,	PONfbl	,
non	ADVneg	non
seconde	ADJord	second
,	PONfbl	,
Doit	VERcjg	devoir
fame	NOMcom	feme
du	PRE.DETdef	de.le
baron	NOMcom	baron
sentir	VERinf	sentir
La	DETdef	le
courtoisie	NOMcom	courtoisie
,	PONfbl	,
sans	PRE	sans
mentir	VERinf	mentir
,	PONfbl	,
Ainçoys	ADVgen	ainçois
que	CONsub	que
nulz	DETind	nul
autres	PROind	autre
la	PROper	il
sente	VERcjg	sentir
.	PONfrt	.

Bons	ADJqua	bon
Brundorés	NOMpro	Brunoré
,	PONfbl	,
ja	ADVgen	ja
suis	VERcjg	être
je	PROper	je
Gente	ADJqua	gent
Qui	PROrel	que
meffait	VERppe	méfaire
ay	VERcjg	avoir
,	PONfbl	,
si	ADVgen	si
m'	PROper	je
en	PROadv	en
repent	VERcjg	repentir
;	PONfbl	;
Si	CONsub	si
tu	PROper	tu
veulx	VERcjg	vouloir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
si	ADVgen	si
me	PROper	je
pent	VERcjg	pendre
,	PONfbl	,
Car	CONcoo	car
forfait	VERppe	forfaire
l'	PROper	il
ay	VERcjg	avoir
par	PRE	par
jugement	NOMcom	jugement
;	PONfbl	;
Et	CONcoo	et
si	CONsub	si
Dieux	NOMpro	Dieu
prenoit	VERcjg	prendre
vengement	NOMcom	vengement
Selon	PRE	selon
ce	PROdem	ce
que	CONsub	que
pechierres	ADJqua	péchier
peche	VERcjg	pechié
,	PONfbl	,
Que	CONsub	que
s'	DETpos	son
ireurs	NOMcom	ireur
fust	VERcjg	estre
de	PRE	de
pitié	NOMcom	pitié
seche	ADJqua	sec
,	PONfbl	,
Trop	ADVgen	trop
nous	PROper	nous
ferroit	VERcjg	férir
de	PRE	de
dure	ADJqua	dur
corde	NOMcom	corde
;	PONfbl	;
Mais	CONcoo	mais
il	PROper	il
a	VERcjg	avoir
de	PRE	de
misericorde	NOMcom	miséricorde
Atrempee	VERppe	attemper
si	ADVgen	si
s'	PROper	soi
apreté	VERcjg	apreter
,	PONfbl	,
Que	CONcoo	que
tuit	PROind	tot
sachent	VERcjg	savoir
de	PRE	de
verité	NOMcom	verité
Qu'	CONsub	que
il	PROper	il
vouldra	VERcjg	vouloir
mielx	ADVgen	mieux
gueredonner	VERinf	guerdonner
Les	DETdef	le
biens	NOMcom	bien
aux	PRE.DETdef	à.le
bons	ADJqua	bon
,	PONfbl	,
que	CONcoo	que
mal	NOMcom	mal
donner	VERinf	donner
A	PRE	a
ceulx	PROdem	celui
qui	PROrel	que
l'	PROper	il
aront	VERcjg	avoir
desservy	VERppe	deservir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
ja	ADVgen	ja
vous	PROper	vous
ay	VERcjg	avoir
je	PROper	je
servy	VERppe	servir
De	PRE	de
corps	NOMcom	corps
loyal	ADJqua	loyal
,	PONfbl	,
qu'	CONsub	que
eins	ADVgen	ains
n'	ADVneg	ne
en	PROadv	en
mespris	VERcjg	mesprisier
;	PONfbl	;
Si	CONsub	si
d'	PRE	de
autre	DETind	autre
chose	NOMcom	chose
ay	VERcjg	avoir
entrepris	VERppe	entreprendre
,	PONfbl	,
Mercy	NOMcom	merci
de	PRE	de
vous	PROper	vous
avoir	VERinf	avoir
en	PROadv	en
doy	VERcjg	devoir
,	PONfbl	,
Et	CONcoo	et
par	PRE	par
un	DETndf	un
convent	NOMcom	couvent
la	PROper	il
vous	PROper	vous
proy	VERcjg	prier
Que	CONsub	que
je	PROper	je
m'	PROper	je
occiray	VERcjg	occire
tart	ADVgen	tart
ou	CONcoo	o
tempre	ADVgen	tempres
,	PONfbl	,
Si	CONsub	si
pitié	NOMcom	pitié
ne	ADVneg	ne
vous	PROper	vous
en	PROadv	en
atrempe	VERcjg	attremper
,	PONfbl	,
Voire	ADVgen	voir
ainçoys	ADVgen	ainçois
que	CONsub	que
li	DETdef	le
jour	NOMcom	jour
nous	PROper	nous
faille	VERcjg	falir
.	PONfrt	.

“	PONpga	“
Levez	VERcjg	lever
sus	ADVgen	sus
et	CONcoo	et
sachiez	VERcjg	savoir
sans	PRE	sans
faille	NOMcom	faille
,	PONfbl	,
Ce	PROdem	ce
dist	VERcjg	dire
Brundorés	NOMpro	Brunoré
qui	PROrel	que
l'en	PROind	loin
lieve	VERcjg	lever
,	PONfbl	,
Que	CONcoo	que
dolent	ADJqua	dolent
suis	VERcjg	être
et	CONcoo	et
moult	ADVgen	moult
me	PROper	je
griefve	VERcjg	grever
Quant	CONsub	quand
tant	ADVgen	tant
