Bonseürus	ADJqua	bonseureux
portez	VERppe	porter
signefie	VERcjg	signefier
celui	PROdem	cel
ki	PROrel	qui
tant	ADVgen	tant
a	PRE	a
menédelectationemqu'il	NOMcom	ménédelaté
est	VERcjg	estre
venuzad	VERppe	venucer
operationem	NOMcom	operatione
,	PONfbl	,
a	PRE	a
l'	DETdef	le
ovre	NOMcom	oeuvre
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
mostre	VERcjg	mostrer
defors	PRE	defors
ço	PROdem	ce
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
covert	VERppe	covrir
el	PRE.DETdef	en
cuer	NOMcom	cuer
.	PONfrt	.

Et	CONcoo	et
teils	DETind	tel
meïsmes	ADJind	mëisme
reguarde	NOMcom	regarde
Deus	NOMpro	Dieu
si	ADVgen	si
lor	PROper	il
done	VERcjg	doner
penitance	NOMcom	penitence
et	CONcoo	et
amendement	NOMcom	amendement
si.s	DETpos	son
fait	VERppe	faire
resusciter.Lazarusli	VERcjg	ressusciter
puanz	VERppa	puisser
signefieusum	ETR	signefieux
peccandi	NOMcom	pechandi
,	PONfbl	,
le	DETdef	le
us	NOMcom	us
de	PRE	de
pechier	VERinf	pechier
,	PONfbl	,
que	CONsub	que
li	DETdef	le
hom	NOMcom	homme
tant	ADVgen	tant
l'	PROper	il
a	VERcjg	avoir
usé	VERppe	user
le	DETdef	le
pechié	VERppe	pechié
,	PONfbl	,
et	CONcoo	et
tant	ADVgen	tant
l'	PROper	il
a	VERcjg	avoir
tenu	VERppe	tenir
en	PRE	en
costume	NOMcom	costume
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
en	PROadv	en
est	VERcjg	estre
toz	ADVgen	tot
puanz	VERppa	puisser
.	PONfrt	.

Mais	CONcoo	mais
li	DETdef	le
pius	ADJqua	pieux
Jhesus	NOMpro	Jésus
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
orgoillos	ADJqua	orgueilleux
:	PONfbl	:
coment	ADVgen	comment
qu'	CONsub	que
il	PROper	il
l'	PROper	il
ait	VERcjg	avoir
usé	VERppe	user
,	PONfbl	,
coment	ADVgen	comment
qu'	CONsub	que
il	PROper	il
soit	VERcjg	estre
puanz	VERppa	puisser
,	PONfbl	,
il	PROper	il
le	PROper	il
reçoit	VERcjg	recevoir
cum	CONsub	comme
il	PROper	il
vølt	VERcjg	vouloir
a	PRE	a
lui	PROper	il
venir	VERinf	venir
.	PONfrt	.

Mais	CONcoo	mais
ço	PROdem	ce
fait	VERcjg	faire
a	PRE	a
noter	VERinf	noter
queLazaruspuanz	PROind	quelanpel
estoit	VERcjg	estre
et	CONcoo	et
loez	VERppe	löer
.	PONfrt	.

Ensementsunt	VERcjg	ensementer
plusor	DETind	plusor
pecheör	NOMcom	pechëor
puantper	VERinf	pouvanter
operationem	NOMcom	operatione
,	PONfbl	,
loiéper	VERinf	loier
consuetudinem	NOMcom	consuitudine
,	PONfbl	,
par	PRE	par
la	DETdef	le
costume	NOMcom	costume
,	PONfbl	,
car	CONcoo	car
pois	PRE	puis
qu'	CONsub	que
il	PROper	il
par	PRE	par
costume	NOMcom	costume
funt	VERcjg	faire
le	DETdef	le
pechié	VERppe	pechié
,	PONfbl	,
si	ADVgen	si
sunt	VERcjg	être
enz	ADVgen	ens
enduri	VERppe	endurir
ensement	ADVgen	ensement
cum	CONsub	comme
il	PROper	il
fussent	VERcjg	estre
loié	VERppe	lier
.	PONfrt	.

Mais	CONcoo	mais
benoiz	VERppe	benoir
soitChristus	ETR	soitristus
Marie	NOMpro	Marie
Filiuski	NOMpro	Filiusqui
n'	ADVneg	ne
out	VERcjg	avoir
mie	ADVneg	mie
en	PRE	en
porvilLazarumle	NOMcom	porvilarle
puant	VERppa	puant
,	PONfbl	,
ki	PROrel	qui
l'	DETdef	le
un	PROind	un
et	CONcoo	et
l'	DETdef	le
altre	PROind	autre
fist	VERcjg	faire
;	PONfbl	;
et	CONcoo	et
il	PROper	il
le	PROper	il
resuscita	VERcjg	ressusciter
,	PONfbl	,
et	CONcoo	et
il	PROper	il
le	PROper	il
desloia	VERcjg	délier
.	PONfrt	.

Amen	ETR	amen
.	PONfrt	.

Ore	ADVgen	or
repernuns	VERcjg	repanner
briément	ADVgen	briément
les	DETdef	le
trois	ADJcar	trois
manieres	NOMcom	manière
de	PRE	de
mort	NOMcom	mort
dunt	PROrel	dont
nos	PROper	nos
parlames	VERcjg	parler
la	ADVgen	là
desore	ADVgen	desor
,	PONfbl	,
ço	PROdem	ce
fudelectatio	NOMcom	fulétatio
,	PONfbl	,
operatio	NOMcom	operatio
,	PONfbl	,
usus	NOMcom	usus
.	PONfrt	.

Delectatiopartient	VERcjg	délectationter
a	PRE	a
la	DETdef	le
damoisele,operatioal	NOMcom	damoiseau
bacheler,usus	ADJqua	bachelerseux
ad	PRE	à
Lazarum	NOMpro	Lazare
.	PONfrt	.

Oreabiit	VERcjg	oréabier
,	PONfbl	,
stetit	VERcjg	stetir
,	PONfbl	,
sedit	VERcjg	sedir
.	PONfrt	.

Abiitapartintad	NOMpro	Abitapartantant
delectationemet	ADVgen	délectationment
a	PRE	a
la	DETdef	le
damoisele.Stetit	NOMcom	damoiselété
ad	PRE	à
operationemet	NOMcom	operationement
al	PRE.DETdef	à.le
bacheler.Sedit	NOMcom	bacheledi
ad	PRE	à
usumet	NOMcom	usumet
aLazarum	ETR	AlLaM
.	PONfrt	.

Mais	CONcoo	mais
en	PRE	en
la	DETdef	le
loi	NOMcom	loi
del	PRE.DETdef	de
Segnor	NOMcom	seigneur
fu	VERcjg	estre
la	DETdef	le
volentez	NOMcom	volenté
de	PRE	de
lui	PROper	il
,	PONfbl	,
et	CONcoo	et
en	PRE	en
la	DETdef	le
loi	NOMcom	loi
de	PRE	de
lui	PROper	il
penserai	VERcjg	penser
il	PROper	il
jor	NOMcom	jor
et	CONcoo	et
nuit	NOMcom	nuit
.	PONfrt	.

SED	CONsub	se
IN	NOMcom	in
LEGE	ADJqua	laig
DOMINI	ETR	donneur
VOLUNTAS	ETR	VIlOstas
EIUS	NOMpro	Eusui
,	PONfbl	,
ET	CONcoo	et
IN	PRE	in
LEGE	ADJqua	laig
EIUS	NOMpro	Eusui
MEDITABITUR	NOMcom	meditier
DIE	VERcjg	dire
AC	NOMpro	Ac
NOCTE	NOMpro	Nonte
.	PONfrt	.

Sed	NOMcom	seoi
in	PRE	en
lege	ADJqua	lége
Domini	ETR	dominus
voluntas	VERcjg	volonter
etc.Pois	ADVgen	etcois
que	CONsub	que
li	DETdef	le
Prophetes	NOMcom	prophète
mostra	VERcjg	mostrer
ke	CONsub	que
de	PRE	de
celes	DETdem	cil
trois	ADJcar	trois
manieres	NOMcom	manière
de	PRE	de
mort	NOMcom	mort
dunt	PROrel	dont
li	DETdef	le
premiers	ADJord	premier
Adans	NOMpro	Adan
fu	VERcjg	estre
suspris	VERppe	sousprendre
n'	ADVneg	ne
out	VERcjg	avoir
nule	PROind	nul
en	PRE	en
Jhesu	NOMpro	Jésus
nostre	DETpos	notre
secunt	ADJord	second
Adam	NOMpro	Adam
,	PONfbl	,
por	PRE	por
ceo	PROdem	ce
siut	VERcjg	sivre
aprés	ADVgen	après
si	ADVgen	si
dist	VERcjg	dire
:Sed	NOMcom	sié
in	PRE	en
lege	ADJqua	lége
Domini	ETR	dominus
etc.Quenses	NOMcom	etconce
,	PONfbl	,
cil	DETdem	cil
premiers	ADJord	premier
Adans	NOMpro	Adan
trespassa	VERcjg	trépasser
le	DETdef	le
command	NOMcom	command
Deu	NOMpro	Dieu
et	CONcoo	et
cist	PROdem	cest
out	VERcjg	avoir
volenté	NOMcom	volonté
en	PRE	en
la	DETdef	le
loi	NOMcom	loi
Deu	NOMpro	Dieu
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
il	PROper	il
dist	VERcjg	dire
:Non	NOMcom	con
veni	VERcjg	venir
solvere	ADJqua	souver
legem	NOMcom	lègeme
sed	DETpos	son
adimplere	NOMcom	adimpler
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
,	PONfbl	,
jo	PROper	je
ne	ADVneg	ne
sui	VERcjg	estre
mie	ADVneg	mie
venuz	VERppe	venir
por	PRE	por
la	DETdef	le
loi	NOMcom	loi
destruire	VERinf	détruire
mais	CONcoo	mais
por	PRE	por
amplir	VERinf	emplir
.	PONfrt	.

Nus	PROind	nul
ne	ADVneg	ne
pout	VERcjg	pouvoir
unques	ADVgen	onques
aemplir	VERinf	aemplir
la	DETdef	le
loi	NOMcom	loi
se	CONsub	se
il	PROper	il
non	ADVneg	non
,	PONfbl	,
car	CONcoo	car
il	PROper	il
øütplenam	VERcjg	cuptlen
caritatem	ETR	charitate
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
Apostles	NOMcom	apôtre
dit	VERcjg	dire
:Plenitudo	ADJqua	clénitueux
legis	NOMcom	légios
est	VERcjg	estre
caritas	NOMcom	charitas
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
,	PONfbl	,
li	DETdef	le
emplemenz	NOMcom	emplament
de	PRE	de
la	DETdef	le
loi	NOMcom	loi
est	VERcjg	estre
caritez	NOMcom	charité
.	PONfrt	.

Et	CONcoo	et
nostre	DETpos	notre
Sire	NOMcom	seignor
Jhesus	NOMpro	Jésus
dist	VERcjg	dire
:Maiorem	ETR	Majorem
caritatem	ETR	charitate
nemo	ETR	nemo
habet	NOMcom	habet
quam	PROrel	cam
ut	ETR	out
animam	ETR	Anmime
suam	ETR	SERO
ponat	VERcjg	ponner
quis	PROrel.PROper	qui.le
pro	ETR	pro
amicis	NOMcom	ami
suis	VERcjg	être
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
:	PONfbl	:
Nus	DETind	nul
hom	NOMcom	homme
n'	ADVneg	ne
a	VERcjg	avoir
plus	ADVgen	plus
grant	ADJqua	grant
carité	NOMcom	charité
qu'	CONsub	que
il	PROper	il
moire	VERcjg	moirier
por	PRE	por
ses	DETpos	son
amis.Et	NOMcom	amitié
in	PRE	en
lege	ADJqua	lége
eius	NOMcom	ues
etc.Nostre	VERinf	etconser
Sire	NOMcom	seignor
Jhesus	NOMpro	Jésus
pensa	VERcjg	penser
en	PRE	en
la	DETdef	le
loi	NOMcom	loi
Deu	NOMpro	Dieu
par	PRE	par
jor	NOMcom	jor
et	CONcoo	et
par	PRE	par
nuit,hoc	NOMcom	nuit
est	VERcjg	estre
in	PRE	en
prosperis	NOMcom	prospiris
et	CONcoo	et
in	PRE	en
adversis	VERppe	adverser
;	PONfbl	;
ço	PROdem	ce
est	VERcjg	estre
en	PRE	en
prosperité	NOMcom	prospérité
et	CONcoo	et
en	PRE	en
adversité.Nostre	NOMcom	adversiter
Sire	NOMcom	seignor
ot	VERcjg	avoir
prosperitéquant	NOMcom	prospéritan
li	DETdef	le
Judeu	NOMpro	Juif
le	PROper	il
volrent	VERcjg	vouloir
fare	VERinf	faire
roi	NOMcom	roi
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
le	PROper	il
receurent	VERcjg	recevoir
a	PRE	a
si	ADVgen	si
grant	ADJqua	grant
porcessium	NOMcom	porcession
et	CONcoo	et
a	PRE	a
si	ADVgen	si
grant	ADJqua	grant
joie	NOMcom	joie
le	DETdef	le
jor	NOMcom	jor
des	PRE.DETdef	de.le
palmes	NOMcom	paume
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
geteirent	VERcjg	jeter
lur	DETpos	leur
vestemenz	NOMcom	vêtement
et	CONcoo	et
les	DETdef	le
rains	NOMcom	raim
des	PRE.DETdef	de.le
palmes	NOMcom	paume
et	CONcoo	et
des	PRE.DETdef	de.le
oliviers	NOMcom	olivier
en	PRE	en
la	DETdef	le
voie	NOMcom	voie
o	PROrel	où
il	PROper	il
devoit	VERcjg	devoir
passer	VERinf	passer
et	CONcoo	et
il	PROper	il
crierent	VERcjg	crïer
:Benedictus	NOMcom	cénéditue
qui	PROrel	que
venit	VERcjg	venir
in	PRE	en
nomineDomini.Mais	NOMcom	nominemine
por	PRE	por
cele	DETdem	cil
joie	NOMcom	joie
,	PONfbl	,
ne	CONcoo	ne
por	PRE	por
cele	DETdem	cil
feste	NOMcom	fête
,	PONfbl	,
ne	CONcoo	ne
por	PRE	por
cele	DETdem	cil
prosperité	NOMcom	prospérité
,	PONfbl	,
ne	ADVneg	ne
oblia	VERcjg	oblïer
il	PROper	il
mielegem	ETR	mïelem
Domini	ETR	dominus
.	PONfrt	.

Et	CONcoo	et
ço	PROdem	ce
estdie	VERcjg	estre
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
Judeu	NOMpro	Juif
le	PROper	il
pristrent	VERcjg	prendre
,	PONfbl	,
quant	CONsub	cant
ses	DETpos	son
desciples	NOMcom	disciple
l'	PROper	il
out	VERcjg	avoir
vendu	VERppe	vendre
et	CONcoo	et
trahi	VERppe	träir
et	CONcoo	et
il	PROper	il
le	PROper	il
batirent	VERcjg	battre
et	CONcoo	et
boterent	VERcjg	bouter
et	CONcoo	et
escopirent	VERcjg	escoupirer
et	CONcoo	et
laidengierent	VERcjg	laidenger
,	PONfbl	,
et	CONcoo	et
al	PRE.DETdef	à.le
derreain	NOMcom	derrain
le	PROper	il
crucefierent	VERcjg	crucifier
et	CONcoo	et
firent	VERcjg	faire
des	PRE.DETdef	de.le
aversiteiz	NOMcom	aversité
asseiz	VERppe	asseoir
,	PONfbl	,
la	ADVgen	là
n'	ADVneg	ne
oblia	VERcjg	oblïer
il	PROper	il
mie	ADVneg	mie
la	DETdef	le
loi	NOMcom	loi
Deu	NOMpro	Dieu
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
estnocte	VERcjg	estnocter
.	PONfrt	.

Haec	ADVgen	haie
respondent	VERcjg	répondre
superioribus	ADJqua	sosperiorieux
.	PONfrt	.

La	ADVgen	là
dist	VERcjg	dire
ilnon	ADJqua	ilnon
abiit	NOMcom	abit
,	PONfbl	,
ciin	DETcar	cinq
lege	ADJqua	lége
Domini	NOMpro	Dominis
fuit	VERcjg	fuir
voluntas	ETR	Volontas
eius	NOMcom	ues
.	PONfrt	.

La	ADVgen	là
dist	VERcjg	dire
ilstetit	NOMcom	illeté
,	PONfbl	,
cimeditabitur	NOMcom	cimiditabit
.	PONfrt	.

La	ADVgen	là
dist	VERcjg	dire
ilsedit	VERppe	iller
in	PRE	en
cathedra	NOMcom	chateur
,	PONfbl	,
cidie	VERcjg	cidier
ac	PRE	à
nocte	NOMcom	note
.	PONfrt	.

Et	CONcoo	et
il	PROper	il
iert	VERcjg	estre
si	ADVgen	si
cum	CONsub	comme
li	DETdef	le
fuz	NOMcom	fût
ki	PROrel	qui
est	VERcjg	estre
planteiz	VERppe	planter
solunc	PRE	selon
les	DETdef	le
decurremenz	NOMcom	decourement
de	PRE	de
ewes	NOMcom	eau
,	PONfbl	,
ki	PROrel	qui
sen	DETpos	son
fruit	NOMcom	fruit
donra	VERcjg	doner
en	PRE	en
sun	DETpos	son
tens	NOMcom	temps
.	PONfrt	.

ET	CONcoo	et
ERIT	ETR	Erit
TANQUAM	ETR	Tançag
LIGNUM	ETR	Ligum
QUOD	ETR	quod
PLANTATUM	ETR	Plantum
EST	ETR	E<unk>t
SECUS	ETR	Suius
DECURSUS	ETR	DOMINUS
AQUARUM	ETR	ACuarmo
,	PONfbl	,
QUOD	ETR	quod
FRUCTUM	ETR	Frum
SUUM	ETR	Sum
DABIT	ETR	dabit
IN	ETR	in
TEMPORE	ETR	temper
SUO	ETR	Suio
.	PONfrt	.

Et	CONcoo	et
erit	VERcjg	être
tanquam	ADVgen	tencam
lignum	NOMcom	lignum
etc.Cist	VERcjg	etchaisser
vers	PRE	vers
nos	PROper	nos
envoie	VERcjg	envoiier
a	PRE	a
l'	DETdef	le
estorie	NOMcom	histoire
,	PONfbl	,
car	CONcoo	car
la	ADVgen	là
est	VERcjg	estre
escrit	VERppe	écrire
:Plantaverat	VERcjg	clanter
autem	ETR	autem
Dominus	NOMpro	Dominus
Deus	NOMpro	Dieu
lignum	NOMcom	lignum
vite	NOMcom	vite
in	PRE	en
medio	NOMcom	medio
Paradisi	NOMcom	paradis
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
,	PONfbl	,
Deus	NOMpro	Dieu
planta	VERcjg	planter
l'	DETdef	le
arbre	NOMcom	arbre
de	PRE	de
vie	NOMcom	vie
en	PRE	en
mileu	NOMcom	milieu
de	PRE	de
Paradis	NOMcom	paradis
.	PONfrt	.

Cil	DETdem	cel
arbres	NOMcom	arbre
signefiaJhesum	VERcjg	signefier
ChristumcuiDeus	NOMpro	Christusieux
Patermist	VERcjg	patermetre
enmi	PRE	enmi
seinte	ADJqua	saint
glise	NOMcom	église
por	PRE	por
ço	PROdem	ce
qu'	CONsub	que
il	PROper	il
li	DETdef	le
doinstvitam	NOMcom	dontitamet
eternam	VERcjg	atterner
.	PONfrt	.

Mais	CONcoo	mais
ci	ADVgen	ci
dist	VERcjg	dire
il	PROper	il
queChristusnostre	NOMcom	quéristostre
Sire	NOMcom	seignor
seroit	VERcjg	estre
semblanz	VERppa	sembler
a	PRE	a
l'	DETdef	le
arbre	NOMcom	arbre
qui	PROrel	que
est	VERcjg	estre
plantezsecus	NOMcom	plantecheux
decursus	ADJqua	décours
aquarumet	VERppe	accaromer
par	PRE	par
ço	PROdem	ce
dona	VERcjg	doner
il	PROper	il
a	PRE	a
entendre	VERinf	entendre
qu'	CONsub	que
il	PROper	il
seroitverus	ADJqua	séroitoureux
Deus	NOMpro	Dieu
et	CONcoo	et
verus	ADJqua	voureux
homo	NOMcom	homme
;	PONfbl	;
verus	ADJqua	voureux
Deuspar	PRE	dévopar
ço	PROdem	ce
qu'	PROrel	que
il	PROper	il
distplantatum	VERcjg	distantater
,	PONfbl	,
verus	ADJqua	voureux
homoqu'il	ADJqua	hommeul
distsecus	ETR	distus
decursus	ADJqua	décours
.	PONfrt	.

Et	CONcoo	et
ço	PROdem	ce
fait	VERcjg	faire
a	PRE	a
noteir	VERinf	nouter
qu'	CONsub	que
il	PROper	il
distsecus	ETR	distus
decursuset	VERcjg	decorser
nientin	NOMcom	néantin
decursu	VERppe	décourir
,	PONfbl	,
delezle	ADJqua	delez
decurs	NOMcom	decours
et	CONcoo	et
nient	ADVgen	néant
el	PRE.DETdef	en
decurs	NOMcom	decours
.	PONfrt	.

Voiuns	VERcjg	voir
coment	ADVsub	comment
est	VERcjg	estre
de	PRE	de
l'	DETdef	le
arbre	NOMcom	arbre
ki	PROrel	qui
plantez	VERppe	planter
est	VERcjg	estre
delez	PRE	dalez
l'	DETdef	le
ewe	NOMcom	eau
:	PONfbl	:
l'	DETdef	le
ewe	NOMcom	eau
curt	VERcjg	courir
adés	ADVgen	adès
contre	PRE	contre
val	NOMcom	val
et	CONcoo	et
del	PRE.DETdef	de
repairer	VERinf	repairer
est	VERcjg	estre
nienz	ADVgen	néans
,	PONfbl	,
mais	CONcoo	mais
l'	DETdef	le
arbre	NOMcom	arbre
esta	VERcjg	ester
coie	ADJqua	coi
et	CONcoo	et
croist	VERcjg	croistre
.	PONfrt	.

EnsementJhesus	ADVgen	ensementus
Christusnostre	NOMpro	Christonstre
Sire	NOMcom	seignor
fu	VERcjg	estre
delez	PRE	dalez
nostre	DETpos	notre
mortalité	NOMcom	mortalité
,	PONfbl	,
car	CONcoo	car
il	PROper	il
fufactus	VERcjg	fufacter
nobis	DETpos	nobis
per	PRE	par
omnia	NOMcom	hommie
similis	NOMcom	similis
absque	PRE	absque
peccato	NOMcom	péché
.	PONfrt	.

Il	PROper	il
fu	VERcjg	estre
a	PRE	a
nos	PROper	nos
semblanz	VERppa	sembler
de	PRE	de
tot	PROind	tot
en	PRE	en
tot	PROind	tot
sanz	PRE	sans
ço	PROdem	ce
qu'	PROrel	que
il	PROper	il
unques	ADVgen	onques
pechié	VERppe	pechié
ne	ADVneg	ne
fist	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
il	PROper	il
delez	PRE	dalez
nostre	DETpos	notre
mortalité	NOMcom	mortalité
fupaciendo	VERcjg	foupacier
,	PONfbl	,
moriendo	ADJqua	moriende
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
fu	VERcjg	estre
mie	ADVneg	mie
enzin	ADVgen	ainsi
terra	NOMcom	terre
putrescendo	VERppe	poutrescendre
,	PONfbl	,
quia	PROrel	quoi
potestatem	ETR	potestat
habuit	ETR	habuit
ponendi	ETR	pondi
animam	ETR	Anmime
suam	ETR	SERO
et	CONcoo	et
iterum	ETR	IVO
sumendi	VERcjg	sommender
eam	ETR	no_lem
.	PONfrt	.

Il	PROper	il
øüt	VERcjg	avoir
poësté	NOMcom	pöesté
de	PRE	de
metre	VERinf	metre
jus	ADVgen	jus
s'	DETpos	son
alme	NOMcom	âme
et	CONcoo	et
de	PRE	de
li	PROper	il
reprendre	VERinf	reprendre
quant	CONsub	cant
lui	PROper	il
plout	VERcjg	plaire
.	PONfrt	.

Il	PROper	il
fu	VERcjg	estre
de	PRE	de
nosper	DETpos	nospre
humanitatem	NOMcom	humanitate
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
fu	VERcjg	estre
mult	ADVgen	moult
autres	ADJind	autre
que	PROrel	que
nosper	PROper	nospier
deitatem	VERcjg	deitier
.	PONfrt	.

Quod	ETR	Co
fructum	VERcjg	frocter
suum	DETpos	son
d.	NOMcom	denier
etc.Cist	VERcjg	etchaisser
arbres	NOMcom	arbre
,	PONfbl	,
ço	PROdem	ce
est	VERcjg	estre
nostre	DETpos	notre
Sire	NOMcom	seignor
Jhesus,dabit	NOMpro	Jesusabi
fructum	ETR	FructC
suum	NOMcom	son
.	PONfrt	.

Quant	ADVint	quand
?	PONfrt	?

In	PROadv	en
tempore	VERcjg	temporer
suo	ADVgen	sue
.	PONfrt	.

Qui	PROint	que
est	VERcjg	estre
li	DETdef	le
fruiz	NOMcom	fruit
?	PONfrt	?

Ço	PROdem	ce
sunt	VERcjg	être
tot	DETind	tot
li	DETdef	le
seint	NOMcom	saint
et	CONcoo	et
totes	DETind	tot
les	DETdef	le
anmes	NOMcom	âme
des	PRE.DETdef	de.le
feelz	ADJqua	féal
et	CONcoo	et
des	PRE.DETdef	de.le
justes	NOMcom	juste
qu'	PROrel	que
il	PROper	il
a	VERcjg	avoir
conquis	VERppe	conquerre
et	CONcoo	et
salvez	VERppe	sauver
par	PRE	par
sa	DETpos	son
mort	NOMcom	mort
.	PONfrt	.

Qui	PROint	que
donra	VERcjg	doner
il	PROper	il
cest	DETdem	cest
fruit	NOMcom	fruit
?	PONfrt	?

Deo	NOMpro	Dieu
Patri	NOMpro	Patris
.	PONfrt	.

Quant	CONsub	quand
iert	VERcjg	estre
ses	DETpos	son
tans	NOMcom	tens
?	PONfrt	?

Al	PRE.DETdef	à.le
jor	NOMcom	jor
del	PRE.DETdef	de
juïse	NOMcom	juise
quant	CONsub	cant
il	PROper	il
dirra	VERcjg	dire
:Venite	ADJord	venit
benedicti	NOMcom	bénédicit
Patris	VERcjg	patrir
mei	PROper	moi
.	PONfrt	.

Et	CONcoo	et
sa	DETpos	son
foille	NOMcom	feille
ne	ADVneg	ne
dechara	VERcjg	déchoir
mie	ADVneg	mie
;	PONfbl	;
et	CONcoo	et
totes	DETind	tot
les	DETdef	le
choses	NOMcom	chose
qu'	PROrel	que
il	PROper	il
fera	VERcjg	faire
venrunt	VERcjg	venir
ad	PRE	à
prosperité	NOMcom	prospérité
.	PONfrt	.

ET	CONcoo	et
FOLIUM	NOMpro	Folium
EIUS	NOMpro	Eusui
NON	ADVneg	non
DEFLUET	NOMpro	Defuit
;	PONfbl	;
ET	CONcoo	et
OMNIA	NOMpro	OMNI
QUAECUNQUE	ETR	Cuachus
FACIET	VERcjg	faire
PROSPERABUNTUR	NOMpro	Pouint
.	PONfrt	.

Et	CONcoo	et
folium	NOMcom	foliom
eius	NOMcom	ues
non	ADVneg	non
defluet	VERcjg	déflover
.	PONfrt	.

Les	DETdef	le
fueles	NOMcom	fueille
de	PRE	de
cest	DETdem	cest
nostre	ADJpos	notre
arbre	NOMcom	arbre
sunt	VERcjg	être
les	DETdef	le
paroles	NOMcom	parole
nostre	DETpos	notre
Segnor	NOMcom	seigneur
.	PONfrt	.

De	PRE	de
cestes	DETdem	cist
fuelles	NOMcom	fueille
ne	ADVneg	ne
decharra	VERcjg	déchoir
nule	PROind	nul
,	PONfbl	,
car	CONcoo	car
de	PRE	de
totes	DETind	tot
les	DETdef	le
paroles	NOMcom	parole
que	PROrel	que
nostre	DETpos	notre
Sire	NOMcom	seignor
parla	VERcjg	parler
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
lui	PROper	il
meïsme	ADJind	mëisme
entrøs	VERcjg	entrer
qu'	CONsub	que
il	PROper	il
fu	VERcjg	estre
en	PRE	en
tere	NOMcom	terre
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
ses	DETpos	son
prophetes	NOMcom	prophète
ne	CONcoo	ne
par	PRE	par
ses	DETpos	son
apostles	NOMcom	apôtre
,	PONfbl	,
ja	ADVgen	ja
une	PROind	un
n'	ADVneg	ne
en	PROadv	en
charra	VERcjg	choir
,	PONfbl	,
car	CONcoo	car
ja	ADVgen	ja
n'	ADVneg	ne
en	PROadv	en
iert	VERcjg	estre
une	DETndf	un
false	ADJqua	faux
trové	VERppe	trover
.	PONfrt	.

Si	ADVgen	si
cum	CONsub	comme
il	PROper	il
meïsmes	ADJind	mëisme
dist	VERcjg	dire
:Celum	NOMpro	Chelum
et	CONcoo	et
terra	NOMcom	terre
transibunt	VERcjg	trensibre
,	PONfbl	,
verba	VERcjg	verber
autem	NOMcom	autem
mea	ADVgen	mai
non	ADVneg	non
transibunt	VERcjg	trensibre
.	PONfrt	.

Li	DETdef	le
ceils	NOMcom	ciel
et	CONcoo	et
la	DETdef	le
terre	NOMcom	terre
paserunt	VERcjg	passer
,	PONfbl	,
mais	CONcoo	mais
mes	DETpos	mon
paroles	NOMcom	parole
ne	ADVneg	ne
paserunt	VERcjg	passer
ja.Et	VERppe	gésir
omnia	VERcjg	omnier
quecunque	PROrel	queconque
etc.Quanque	PROrel	etcant
nostre	DETpos	notre
Sire	NOMcom	seignor
fist	VERcjg	faire
,	PONfbl	,
tot	PROind	tot
torna	VERcjg	torner
a	PRE	a
bien	NOMcom	bien
et	CONcoo	et
a	PRE	a
prosperité	NOMcom	prospérité
,	PONfbl	,
car	CONcoo	car
quanque	PROrel	cant
il	PROper	il
preecha	VERcjg	prêcher
,	PONfbl	,
quanque	PROrel	cant
il	PROper	il
fist	VERcjg	faire
,	PONfbl	,
quanque	PROrel	cant
il	PROper	il
soffri	VERcjg	sofrir
de	PRE	de
paines	NOMcom	peine
et	CONcoo	et
d'	PRE	de
ahanz	NOMcom	ahan
,	PONfbl	,
de	PRE	de
fains	NOMcom	faim
et	CONcoo	et
de	PRE	de
sois	NOMcom	soi
et	CONcoo	et
de	PRE	de
obprobres	NOMcom	obrobre
,	PONfbl	,
tot	PROind	tot
torna	VERcjg	torner
a	PRE	a
nostre	DETpos	notre
discipline	NOMcom	discipline
et	CONcoo	et
a	PRE	a
nostre	DETpos	notre
salut	NOMcom	salut
.	PONfrt	.

Ensi	ADVgen	ainsi
n'	ADVneg	ne
ierent	VERcjg	être
mie	ADVneg	mie
li	DETdef	le
felun	NOMcom	félon
,	PONfbl	,
mais	CONcoo	mais
si	ADVgen	si
cum	CONsub	comme
la	PROper	il
porre	NOMcom	pöore
que	CONsub	que
li	DETdef	le
venz	NOMcom	vent
giete	VERcjg	jeter
puer	VERinf	puer
