Plaist	VERcjg	plaire
de	PRE	de
Termes	NOMpro	Termes
,	PONfbl	,
e	CONcoo	et
Reiner	NOMpro	Renier
le	DETdef	le
sené	ADJqua	sené
,	PONfbl	,
E	CONcoo	et
Guilin	NOMpro	Guillin
,	PONfbl	,
e	CONcoo	et
Guischard	NOMpro	Guischard
al	PRE.DETdef	à.le
vis	NOMcom	vis
cler	ADJqua	clair
.	PONfrt	.

“	PONpga	“
Bertram	NOMpro	Bertram
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
sez	VERcjg	savoir
tu	PROper	tu
ben	ADVgen	bien
governer	VERinf	gouverner
?	PONfrt	?

“	PONpga	“
Oil	ADVgen	oui
,	PONfbl	,
ami	NOMcom	ami
,	PONfbl	,
jo	PROper	je
en	PROadv	en
soi	PROper	soi
jadis	ADVgen	jadis
assez	ADVgen	assez
.	PONfrt	.

Cest	DETdem	cest
dromund	NOMcom	dromon
peise	VERcjg	peser
,	PONfbl	,
nel	ADVneg.PROper	ne
purrun	VERcjg	pouvoir
remuer	VERinf	remüer
,	PONfbl	,
Men	ADJpos	mien
escient	NOMcom	escient
,	PONfbl	,
se	CONsub	se
set	VERcjg	savoir
cent	PROcar	cent
i	PROadv	i
eust	VERcjg	avoir
asemblez	VERppe	assembler
.	PONfbl	.
”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Un	DETndf	un
petit	PROind	petit
m'	PROper	je
atendez	VERcjg	attendre
.	PONfrt	.

Ja	ADVgen	ja
del	PRE.DETdef	de
trop	ADVgen	trop
lent	ADJqua	lent
ne	ADVneg	ne
dirrat	VERcjg	dire
hom	NOMcom	homme
buntez	NOMcom	bonté
,	PONfbl	,
Ne	CONcoo	ne
de	PRE	de
malveisted	NOMcom	mauvaiseté
n'	ADVneg	ne
ert	VERcjg	être
ja	ADVgen	ja
bon	ADJqua	bon
los	NOMcom	los
chantez	VERppe	chanter
.	PONfbl	.
”	PONpdr	”
Enz	ADVgen	ens
al	PRE.DETdef	à.le
graver	NOMcom	graver
ad	VERcjg	avoir
sun	DETpos	son
bastun	NOMcom	bâton
fichez	VERppe	ficher
,	PONfbl	,
Del	PRE.DETdef	de
liu	NOMcom	lieu
l'	PROper	il
enpeint	VERcjg	empeindre
,	PONfbl	,
tote	ADVgen	tot
la	PROper	il
fait	VERcjg	faire
trembler	VERinf	trembler
;	PONfbl	;
Pur	PRE	pour
un	DETndf	un
petit	PROind	petit
ne	ADVneg	ne
fait	VERcjg	faire
le	DETdef	le
bord	NOMcom	bord
voler	VERinf	voler
;	PONfbl	;
E	CONcoo	et
Bertram	NOMpro	Bertram
est	VERcjg	estre
al	PRE.DETdef	à.le
governail	NOMcom	governail
alé	VERppe	aler
.	PONfrt	.

Paien	NOMcom	païen
les	PROper	il
veient	VERcjg	voir
,	PONfbl	,
ne	ADVneg	ne
lur	PROper	leur
vint	VERcjg	venir
pas	ADVneg	pas
a	PRE	a
gré	NOMcom	gré
,	PONfbl	,
Lancent	VERcjg	lancer
lur	DETpos	leur
lances	NOMcom	lance
e	CONcoo	et
peres	NOMcom	père
e	CONcoo	et
aguez	NOMcom	aguet
pels	NOMcom	peau
.	PONfrt	.

Reneward	NOMpro	Renvard
s'	PROper	soi
est	VERcjg	estre
a	PRE	a
els	PROper	eux
acosteiez	VERppe	acostoyer
,	PONfbl	,
Dunc	ADVgen	donc
joinst	VERcjg	joindre
ses	DETpos	son
pez	NOMcom	pied
,	PONfbl	,
si	ADVgen	si
sailli	VERcjg	salir
en	PRE	en
lur	DETpos	leur
nes	NOMcom	nef
;	PONfbl	;
Dunc	ADVgen	donc
les	PROper	il
acuilt	VERcjg	acueillir
Reneward	NOMpro	Renvard
a	PRE	a
sun	DETpos	son
tinel	NOMcom	tinel
,	PONfbl	,
Trestuz	PROind	trèstout
les	PROper	il
ad	VERcjg	avoir
morz	VERppe	morir
e	CONcoo	et
acraventez	VERppe	acravanter
;	PONfbl	;
Treis	DETcar	trois
mille	PROcar	mille
saillent	VERcjg	salir
de	PRE	de
pour	NOMcom	pour
en	PRE	en
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Ore	ADVgen	or
est	VERcjg	estre
vus	PROper	vous
mal	ADVgen	mal
alé	VERppe	aler
!	PONfrt	!

Mielz	ADVgen	mieux
vus	PROper	vous
venist	VERcjg	venir
morir	VERinf	morir
od	PRE	o
mun	DETpos	mon
tinel	NOMcom	tinel
Que	CONsub	que
si	ADVgen	si
neer	VERinf	nëer
as	PRE.DETdef	à.le
undes	NOMcom	onde
de	PRE	de
halte	ADJqua	haut
mer	NOMcom	mer
;	PONfbl	;
Fiz	NOMcom	fils
a	PRE	a
puteins	NOMcom	putain
,	PONfbl	,
malveis	ADJqua	mauvais
martire	NOMcom	martire
avez	VERcjg	avoir
!	PONfrt	!

”	PONpdr	”
Puis	ADVgen	puis
vint	VERcjg	venir
as	PRE.DETdef	à.le
cuntes	NOMcom	comte
,	PONfbl	,
sis	ADVgen.PROper	si.le
ad	VERcjg	avoir
desprisonez	VERppe	desprisoner
.	PONfrt	.

Li	DETdef	le
quons	NOMcom	comte
Bertram	NOMpro	Bertram
l'en	PROind	loin
ad	VERcjg	avoir
araisoné	VERppe	araisoner
:	PONfbl	:
“	PONpga	“
Reneward	NOMpro	Renvard
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vus	PROper	vous
m'	PROper	je
avez	VERcjg	avoir
desprisoné	VERppe	desprisoner
,	PONfbl	,
E	CONcoo	et
tuz	DETind	tous
ces	DETdem	ce
altres	PROind	autre
,	PONfbl	,
dunt	PROrel	dont
vus	PROper	vous
sace	VERcjg	savoir
Deu	NOMpro	Dieu
grez	NOMcom	gré
!	PONfrt	!

Ore	ADVgen	or
vus	PROper	vous
pri	VERcjg	priier
que	CONsub	que
dé	PRE	de
chevals	NOMcom	cheval
pensez	VERcjg	penser
,	PONfbl	,
Dé	PRE	de
bones	ADJqua	bon
armes	NOMcom	arme
dunt	PROrel	dont
fuissum	VERcjg	être
adobez	VERppe	adober
;	PONfbl	;
Puis	ADVgen	puis
verriez	VERcjg	vëoir
cum	CONsub	comme
nus	PROper	nous
savun	VERcjg	savoir
juer	VERinf	jouer
.	PONfbl	.
”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Vus	PROper	vous
en	PROadv	en
avrez	VERcjg	avoir
asez	ADVgen	assez
;	PONfbl	;
Tant	ADVgen	tant
en	PROadv	en
vei	VERcjg	voir
jo	PROper	je
as	PRE.DETdef	à.le
Sarizins	NOMpro	Sarrisin
mener	VERinf	mener
.	PONfbl	.
”	PONpdr	”
Devant	PRE	devant
lui	PROper	il
garde	VERcjg	garder
,	PONfbl	,
si	ADVgen	si
veit	VERcjg	voir
un	DETndf	un
rei	NOMcom	roi
errer	VERinf	errer
,	PONfbl	,
E	CONcoo	et
chevalche	VERcjg	chevauchier
un	DETndf	un
destrer	NOMcom	destrier
sojurné	VERppe	séjourner
,	PONfbl	,
E	CONcoo	et
il	PROper	il
li	PROper	il
donad	VERcjg	donner
al	PRE.DETdef	à.le
front	NOMcom	front
de	PRE	de
sun	DETpos	son
tinel	NOMcom	tinel
;	PONfbl	;
Tut	DETind	tout
le	PROper	il
bruse	VERcjg	bruser
que	CONsub	que
mort	VERppe	mourir
l'	PROper	il
ad	VERcjg	avoir
acraventé	VERppe	acravanter
,	PONfbl	,
E	CONcoo	et
le	DETdef	le
cheval	NOMcom	cheval
li	PROper	il
ad	VERcjg	avoir
par	PRE	par
mi	NOMcom	mi
colpé	VERppe	coper
.	PONfrt	.

Dist	VERcjg	dire
Bertram	NOMpro	Bertram
:	PONfbl	:
“	PONpga	“
Cest	DETdem	cest
colp	NOMcom	coup
est	VERcjg	estre
mal	ADVgen	mal
alé	VERppe	aler
,	PONfbl	,
De	PRE	de
cest	DETdem	cest
cheval	NOMcom	cheval
n'	ADVneg	ne
erc	VERcjg	être
mes	ADVgen	mais
adubé	VERppe	adouber
.	PONfbl	.
”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Un	DETndf	un
petit	PROind	petit
m'	PROper	je
atendez	VERcjg	attendre
!	PONfrt	!

”	PONpdr	”
De	PRE	de
l'	DETdef	le
altre	ADJind	autre
part	NOMcom	part
garde	VERcjg	garder
,	PONfbl	,
veit	VERcjg	voir
le	DETdef	le
rei	NOMcom	roi
Overter	VERinf	ovrir
;	PONfbl	;
E	CONcoo	et
Reneward	NOMpro	Renvard
le	PROper	il
fiert	VERcjg	ferir
si	ADVgen	si
del	PRE.DETdef	de
tinel	NOMcom	tinel
,	PONfbl	,
Tut	ADVgen	tout
le	PROper	il
debruse	VERcjg	débruser
,	PONfbl	,
mort	VERppe	mourir
l'	PROper	il
ad	VERcjg	avoir
acraventé	VERppe	acravanter
,	PONfbl	,
E	CONcoo	et
le	DETdef	le
cheval	NOMcom	cheval
li	PROper	il
ad	VERcjg	avoir
par	PRE	par
mi	NOMcom	mi
colpé	VERppe	coper
.	PONfrt	.

“	PONpga	“
Se	CONsub	se
si	CONsub	si
vus	PROper	vous
vient	VERcjg	venir
,	PONfbl	,
jo	PROper	je
n'	ADVneg	ne
erc	VERcjg	être
hui	ADVgen	ui
mes	ADVgen	mais
adubé	VERppe	adouber
.	PONfrt	.

Issi	ADVgen	issi
en	PROadv	en
poez	VERcjg	pöoir
quatre	PROcar	catre
mil	PROcar	mille
tuer	VERinf	tüer
!	PONfrt	!

”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
De	PRE	de
folie	NOMcom	folie
parlez	VERcjg	parler
!	PONfrt	!

Cest	DETdem	cest
fust	NOMcom	fust
peise	VERcjg	peser
,	PONfbl	,
nel	ADVneg.PROper	ne
puis	VERcjg	pöoir
mie	ADVneg	mie
governer	VERinf	gouverner
;	PONfbl	;
Grosse	ADJqua	gros
est	VERcjg	estre
la	DETdef	le
brace	NOMcom	brasse
qui	PROrel	que
me	PROper	je
tient	VERcjg	tenir
al	PRE.DETdef	à.le
costé	NOMcom	costé
,	PONfbl	,
Puis	ADVgen	puis
que	CONsub	que
jo	PROper	je
l'	PROper	il
ai	VERcjg	avoir
contremunt	ADVgen	contremont
levé	VERppe	lever
,	PONfbl	,
Par	PRE	par
nul	DETind	nul
semblant	NOMcom	semblant
nel	ADVneg.PROper	ne
puis	VERcjg	pöoir
adominer	VERinf	adominer
,	PONfbl	,
Ne	CONcoo	ne
petit	ADJqua	petit
colp	NOMcom	coup
ne	ADVneg	ne
puis	VERcjg	pöoir
jo	PROper	je
pas	ADVneg	pas
doner	VERinf	doner
.	PONfbl	.
”	PONpdr	”
Ço	PROdem	ce
dist	VERcjg	dire
Bertram	NOMpro	Bertram
:	PONfbl	:
“	PONpga	“
Altre	DETind	autre
conseil	NOMcom	conseil
en	PROadv	en
pernez	VERcjg	prendre
.	PONfrt	.

“	PONpga	“
Bels	ADJqua	beau
sire	NOMcom	seignor
,	PONfbl	,
ber	NOMcom	baron
fuissez	VERcjg	fouir
vus	PROper	vous
nez	VERppe	naistre
!	PONfrt	!

”	PONpdr	”
Ço	PROdem	ce
dist	VERcjg	dire
Bertram	NOMpro	Bertram
:	PONfbl	:
“	PONpga	“
Ja	ADVgen	ja
ne	ADVneg	ne
verrez	VERcjg	voir
vus	PROper	vous
tel	PROind	tel
Ke	CONsub	que
en	PRE	en
botant	VERppa	boter
nel	ADVneg.PROper	ne
poez	VERcjg	pöoir
tuer	VERinf	tüer
?	PONfrt	?

”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Vus	PROper	vous
dites	VERcjg	dire
verité	NOMcom	verité
.	PONfrt	.

Mei	PROper	moi
fei	VERcjg	faire
,	PONfbl	,
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
ere	VERcjg	être
pensé	VERppe	penser
.	PONfbl	.
”	PONpdr	”
Devant	PRE	devant
lui	PROper	il
garde	VERcjg	garder
,	PONfbl	,
vit	VERcjg	vëoir
le	DETdef	le
rei	NOMcom	roi
Corduel	NOMpro	Corduel
,	PONfbl	,
E	CONcoo	et
chevalcholt	VERcjg	chevaucher
un	DETndf	un
destrer	NOMcom	destrier
abrivé	VERppe	abriver
;	PONfbl	;
Dunc	ADVgen	donc
li	PROper	il
curt	VERcjg	courir
sure	PRE	sur
Reneward	NOMpro	Renvard
al	PRE.DETdef	à.le
tinel	NOMcom	tinel
,	PONfbl	,
Bute	VERcjg	bouter
le	PROper	il
al	PRE.DETdef	à.le
piz	NOMcom	piz
,	PONfbl	,
si	ADVgen	si
l'	PROper	il
ad	VERcjg	avoir
tut	ADVgen	tout
debrusé	VERppe	debruser
,	PONfbl	,
Par	PRE	par
la	DETdef	le
boche	NOMcom	boche
li	PROper	il
salt	VERcjg	salir
le	DETdef	le
sanc	NOMcom	sanc
e	CONcoo	et
par	PRE	par
le	DETdef	le
niés	NOMcom	nevo
.	PONfrt	.

Plus	ADVgen	plus
tost	ADVgen	tost
n'	ADVneg	ne
en	PROadv	en
est	VERcjg	estre
li	DETdef	le
paiens	NOMcom	païen
jus	ADVgen	jus
alé	VERppe	aler
,	PONfbl	,
E	CONcoo	et
Bertram	NOMpro	Bertram
est	VERcjg	estre
a	PRE	a
l'	DETdef	le
alferant	VERppa	alférer
munté	VERppe	monter
.	PONfrt	.

E	CONcoo	et
les	DETdef	le
altres	ADJind	autre
cuntes	NOMcom	comte
ad	VERcjg	avoir
il	PROper	il
ben	ADVgen	bien
adobez	VERppe	adober
De	PRE	de
bones	ADJqua	bon
armes	NOMcom	arme
e	CONcoo	et
de	PRE	de
destrers	NOMcom	destrier
sojurnez	ADJqua	séjourné
.	PONfrt	.

Li	DETdef	le
quons	NOMcom	comte
Bertram	NOMpro	Bertram
l'en	PROind	loin
ad	VERcjg	avoir
araisonez	VERppe	araisoner
:	PONfbl	:
“	PONpga	“
Reneward	NOMpro	Renvard
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
tu	PROper	tu
nus	PROper	nous
as	VERcjg	avoir
desprisonez	VERppe	desprisoner
;	PONfbl	;
Pur	PRE	pour
Deu	NOMpro	Dieu
vus	PROper	vous
pri	VERcjg	priier
,	PONfbl	,
Willame	NOMpro	Guillaume
nus	PROper	nous
mostrez	VERcjg	mostrer
!	PONfrt	!

”	PONpdr	”
Dist	VERcjg	dire
Reneward	NOMpro	Renvard
:	PONfbl	:
“	PONpga	“
Ben	ADVgen	bien
vus	PROper	vous
sai	VERcjg	savoir
guier	VERinf	guyer
.	PONfrt	.

Sire	NOMcom	seignor
Bertram	NOMpro	Bertram
,	PONfbl	,
juste	PRE	jouxte
mei	PROper	moi
vus	PROper	vous
tenez	VERcjg	tenir
.	PONfbl	.
”	PONpdr	”
Idunc	ADVgen	donc
prent	VERcjg	prendre
si	ADVgen	si
granz	ADJqua	grant
colps	NOMcom	coup
a	PRE	a
doner	VERinf	doner
,	PONfbl	,
Avant	PRE	avant
ses	DETpos	son
poinz	NOMcom	poing
ne	ADVneg	ne
pot	VERcjg	pöoir
nuls	PROind	nul
eschaper	VERinf	eschaper
;	PONfbl	;
Par	PRE	par
la	DETdef	le
bataille	NOMcom	bataille
dunt	PROrel	dont
vus	PROper	vous
me	PROper	je
oez	VERcjg	öir
parler	VERinf	parler
Feseit	VERcjg	faire
tele	DETind	tel
rute	NOMcom	route
Reneward	NOMpro	Renvard
a	PRE	a
sun	DETpos	son
tinel	NOMcom	tinel
,	PONfbl	,
Ben	ADVgen	bien
se	PROper	soi
peussent	VERcjg	pouvoir
quatre	DETcar	quatre
chars	NOMcom	chair
entrecuntrer	VERinf	entrecontrer
.	PONfrt	.

Bertram	NOMpro	Bertram
laist	VERcjg	laisser
cure	NOMcom	cure
l'	DETdef	le
alferant	VERppa	alférer
.	PONfrt	.

Il	PROper	il
ne	ADVneg	ne
fu	VERcjg	estre
unc	ADVgen	onques
laner	VERinf	laner
ne	CONcoo	ne
couard	NOMcom	couard
,	PONfbl	,
Si	ADVgen	si
vait	VERcjg	aller
ferir	VERinf	férir
un	DETndf	un
paié	NOMcom	paie
Malagant	NOMpro	Malagan
;	PONfbl	;
L'	DETdef	le
escu	NOMcom	escu
li	PROper	il
freinst	VERcjg	fraindre
,	PONfbl	,
e	CONcoo	et
le	DETdef	le
halberc	NOMcom	haubert
li	PROper	il
estroad	VERcjg	étrouver
,	PONfbl	,
Pleine	ADJqua	plein
sa	DETpos	son
hanste	NOMcom	hanste
l'	PROper	il
abat	VERcjg	abattre
mort	VERppe	mourir
del	PRE.DETdef	de
cheval	NOMcom	cheval
.	PONfrt	.

Ço	PROdem	ce
dist	VERcjg	dire
Bertram	NOMpro	Bertram
:	PONfbl	:
“	PONpga	“
Vus	PROper	vous
me	PROper	je
veistes	VERcjg	voir
ja	ADVgen	ja
;	PONfbl	;
Ben	ADVgen	bien
vus	PROper	vous
conuis	VERcjg	conoistre
a	PRE	a
la	DETdef	le
chere	NOMcom	chère
e	CONcoo	et
as	PRE.DETdef	à.le
dras	NOMcom	drap
.	PONfrt	.

En	PRE	en
la	DETdef	le
nef	NOMcom	nef
me	PROper	je
feistes	VERcjg	faire
maint	DETind	maint
mals	NOMcom	mal
.	PONfbl	.
”	PONpdr	”
En	PRE	en
sum	NOMcom	son
un	DETndf	un
pui	NOMcom	puy
un	DETndf	un
Willame	NOMpro	Guillaume
trové	VERppe	trover
,	PONfbl	,
Bertram	NOMpro	Bertram
l'	PROper	il
ad	VERcjg	avoir
baisé	VERppe	baiser
e	CONcoo	et
acolé	VERppe	acoler
.	PONfrt	.

Dunc	ADVgen	donc
li	PROper	il
demande	VERcjg	demander
Willame	NOMpro	Guillaume
al	PRE.DETdef	à.le
curb	ADJqua	courb
niés	NOMcom	nevo
:	PONfbl	:
“	PONpga	“
Bels	ADJqua	beau
niés	NOMcom	nevo
Bertram	NOMpro	Bertram
,	PONfbl	,
qui	PROint	que
vus	PROper	vous
ad	VERcjg	avoir
desprisonez	VERppe	desprisoner
?	PONfrt	?

“	PONpga	“
A	PRE	a
nun	NOMcom	nom
Deu	NOMpro	Dieu
,	PONfbl	,
uncle	NOMcom	oncle
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
un	DETndf	un
chevaler	NOMcom	chevalier
,	PONfbl	,
Un	DETndf	un
fort	ADJqua	fort
,	PONfbl	,
un	DETndf	un
fier	ADJqua	fier
,	PONfbl	,
un	DETndf	un
joefne	ADJqua	jeune
,	PONfbl	,
un	DETndf	un
alosez	VERppe	aloser
;	PONfbl	;
Bone	ADJqua	bon
fud	VERcjg	être
l'	DETdef	le
ore	NOMcom	ore
que	PROrel	que
le	DETdef	le
suen	ADJpos	son
cors	NOMcom	corps
fud	VERcjg	être
né	VERppe	naître
!	PONfrt	!

Plus	ADVgen	plus
de	PRE	de
treis	DETcar	trois
mil	PROcar	mille
lur	PROper	leur
en	PROadv	en
ad	VERcjg	avoir
mort	VERppe	mourir
jeté	VERppe	jeter
,	PONfbl	,
E	CONcoo	et
debrusé	VERppe	debruser
lur	DETpos	leur
barges	NOMcom	barge
e	CONcoo	et
lur	DETpos	leur
nefs	NOMcom	nef
.	PONfrt	.

“	PONpga	“
Deus	NOMpro	Dieu
,	PONfbl	,
dist	VERcjg	dire
Willame	NOMpro	Guillaume
,	PONfbl	,
tant	ADVgen	tant
le	PROper	il
deusse	VERcjg	devoir
amer	VERinf	amer
,	PONfbl	,
Se	CONsub	se
a	PRE	a
nul	DETind	nul
saveir	VERinf	savoir
le	PROper	il
veisse	VERcjg	voir
aturner	VERinf	atourner
!	PONfrt	!

”	PONpdr	”
Lunsdi	VERcjg	londre
al	PRE.DETdef	à.le
vespre	NOMcom	vêpre
.	PONfrt	.

Ore	ADVgen	or
s'	PROper	soi
entrebaisent	VERcjg	entrebaiser
Bertram	NOMpro	Bertram
e	CONcoo	et
Willame	NOMpro	Guillaume
,	PONfbl	,
E	CONcoo	et
Guielin	NOMpro	Guielin
e	CONcoo	et
dan	NOMcom	dan
Walter	NOMpro	Waltier
de	PRE	de
Termes	NOMpro	Termes
,	PONfbl	,
E	CONcoo	et
Guischard	NOMpro	Guischard
e	CONcoo	et
Girard	NOMpro	Girard
quis	PROrel.PROper	qui.le
cadele	NOMcom	chadelle
.	PONfrt	.

Grant	ADJqua	grant
est	VERcjg	estre
la	DETdef	le
joie	NOMcom	joie
del	PRE.DETdef	de
parenté	NOMcom	parenté
Willame	NOMpro	Guillaume
.	PONfrt	.

Este	VERcjg	estre
vus	PROper	vous
errant	VERppa	errer
Gloriant	NOMpro	Gloriant
de	PRE	de
Palerne	NOMpro	Palerne
,	PONfbl	,
Un	DETndf	un
Sarazin	NOMpro	Sarrasin
felun	ADJqua	félon
de	PRE	de
pute	ADJqua	put
geste	NOMcom	geste
;	PONfbl	;
Crestiens	NOMcom	chrétien
muet	VERcjg	movoir
a	PRE	a
doel	NOMcom	deuil
e	CONcoo	et
a	PRE	a
perte	NOMcom	perte
.	PONfrt	.

E	CONcoo	et
Reneward	NOMpro	Renvard
le	PROper	il
fiert	VERcjg	ferir
si	ADVgen	si
en	PRE	en
le	DETdef	le
healme	NOMcom	heaume
,	PONfbl	,
En	PRE	en
quatre	DETcar	quatre
lius	NOMcom	lieu
li	PROper	il
ad	VERcjg	avoir
brusé	VERppe	bruser
la	DETdef	le
teste	NOMcom	teste
,	PONfbl	,
De	PRE	de
quinze	DETcar	quinze
parz	NOMcom	part
li	PROper	il
espant	VERcjg	espandre
la	DETdef	le
cervele	NOMcom	cervele
.	PONfrt	.

Ço	PROdem	ce
dist	VERcjg	dire
Willame	NOMpro	Guillaume
:	PONfbl	:
“	PONpga	“
Tu	PROper	tu
deis	VERcjg	dire
ben	ADVgen	bien
chevaler	NOMcom	chevalier
estre	VERinf	estre
.	PONfrt	.

Fel	ADJqua	félon
seie	VERcjg	être
jo	PROper	je
si	CONsub	si
jo	PROper	je
ne	ADVneg	ne
te	PROper	tu
doins	VERcjg	donner
terre	NOMcom	terre
E	CONcoo	et
moiller	NOMcom	moillier
gente	ADJqua	gent
qui	PROrel	que
ert	VERcjg	être
de	PRE	de
bons	ADJqua	bon
ancestres	NOMcom	encestre
!	PONfrt	!

Aincui	ADVgen	aincui
verrum	VERcjg	voir
al	PRE.DETdef	à.le
chef	NOMcom	chef
e	CONcoo	et
en	PRE	en
la	DETdef	le
cue	NOMcom	queue
Quele	PROrel	quel
est	VERcjg	estre
la	DETdef	le
geste	NOMcom	geste
Naimeri	NOMpro	Naimeri
de	PRE	de
Nerbune	NOMpro	Nerbune
!	PONfrt	!

”	PONpdr	”
Unc	ADVgen	onques
n'	ADVneg	ne
i	PROadv	i
vit	VERcjg	vëoir
un	PROind	un
en	PRE	en
terre	NOMcom	terre
ne	CONcoo	ne
en	PRE	en
crutes	NOMcom	crote
,	PONfbl	,
Ainz	ADVgen	ains
sunt	VERcjg	être
oscis	VERppe	oscire
a	PRE	a
gransz	ADJqua	grant
batailles	NOMcom	bataille
dubles	ADJqua	double
.	PONfrt	.

Este	VERcjg	estre
vus	PROper	vous
errant	VERppa	errer
Tabur	NOMcom	tambour
de	PRE	de
Canaloine	NOMpro	Canaloine
,	PONfbl	,
Un	DETndf	un
Sarazin	NOMpro	Sarrasin
,	PONfbl	,
qui	PROrel	que
Dampnedeu	NOMpro	Damedieu
confunde	VERcjg	confondre
!	PONfrt	!

Gros	ADJqua	gros
out	VERcjg	avoir
le	DETdef	le
cors	NOMcom	corps
,	PONfbl	,
e	CONcoo	et
l'	DETdef	le
eschine	NOMcom	eschine
curbe	ADJqua	courb
,	PONfbl	,
Lunges	ADVgen	longues
les	DETdef	le
denz	NOMcom	dent
,	PONfbl	,
si	ADVgen	si
est	VERcjg	estre
velu	ADJqua	veillue
cun	CONsub	comme
urse	NOMcom	orse
;	PONfbl	;
Ne	ADVneg	ne
porte	VERcjg	porter
arme	NOMcom	âme
for	PRE	fors
le	DETdef	le
bec	NOMcom	bec
e	CONcoo	et
les	DETdef	le
ungles	NOMcom	ongle
;	PONfbl	;
Veit	VERcjg	voir
Guielin	NOMpro	Guielin
,	PONfbl	,
si	ADVgen	si
li	PROper	il
est	VERcjg	estre
coru	VERppe	courir
sure	ADJqua	sur
;	PONfbl	;
Baie	VERcjg	baiier
la	DETdef	le
gule	NOMcom	gueule
,	PONfbl	,
si	ADVgen	si
l'	PROper	il
i	PROadv	i
quidad	VERcjg	cuider
tranglutre	ADVgen	trengloutre
,	PONfbl	,
Tut	ADVgen	tout
ensement	ADVgen	ensement
cum	CONsub	comme
une	DETndf	un
meure	ADJqua	mur
pome	NOMcom	pome
.	PONfrt	.

E	CONcoo	et
cil	PROdem	cel
le	DETdef	le
fer	NOMcom	fer
de	PRE	de
l'	DETdef	le
espee	NOMcom	espee
en	PRE	en
la	DETdef	le
loigne	NOMcom	loigne
.	PONfrt	.

Ja	ADVgen	ja
l'	PROper	il
eust	VERcjg	avoir
mort	VERppe	mourir
,	PONfbl	,
quant	CONsub	cant
sa	DETpos	son
hanste	NOMcom	hanste
li	PROper	il
fruisse	VERcjg	froisser
.	PONfrt	.

Ja	ADVgen	ja
le	PROper	il
socurad	VERcjg	secourir
Willame	NOMpro	Guillaume
le	DETdef	le
prouz	ADJqua	pro
cunte	NOMcom	comte
;	PONfbl	;
De	PRE	de
sun	DETpos	son
espé	NOMcom	espé
le	PROper	il
fiert	VERcjg	ferir
par	PRE	par
angoisse	NOMcom	angoisse
,	PONfbl	,
En	PRE	en
treis	DETcar	trois
meitez	NOMcom	moitié
la	DETdef	le
hanste	NOMcom	hanste
li	PROper	il
fruisse	VERcjg	froisser
.	PONfrt	.

Le	DETdef	le
quir	NOMcom	cuir
fud	VERcjg	être
dur	ADJqua	dur
,	PONfbl	,
ne	ADVneg	ne
volt	VERcjg	vouloir
entamer	VERinf	entamer
unques	ADVgen	onques
.	PONfrt	.

Il	PROper	il
traist	VERcjg	traire
s'	DETpos	son
espee	NOMcom	espee
e	CONcoo	et
Willame	NOMpro	Guillaume
la	DETdef	le
sue	PROpos	sien
,	PONfbl	,
Fierent	VERcjg	férir
e	CONcoo	et
caplent	VERcjg	chapeler
,	PONfbl	,
e	CONcoo	et
cil	PROdem	cel
baie	VERcjg	baiier
la	DETdef	le
gule	NOMcom	gueule
,	PONfbl	,
Les	DETdef	le
branz	NOMcom	brant
d'	PRE	de
ascer	VERinf	ascher
mangue	VERcjg	mangier
e	CONcoo	et
runge	VERcjg	rongier
Od	PRE	o
les	DETdef	le
denz	NOMcom	dent
granz	ADJqua	grant
,	PONfbl	,
que	PROrel	que
Danpnedeu	NOMpro	Dampedie
cunfunde	VERcjg	confondre
!	PONfrt	!

Quidad	VERcjg	cuider
Willame	NOMpro	Guillaume
del	PRE.DETdef	de
tut	PROind	tout
cunfundre	VERinf	confondre
.	PONfrt	.

Plus	ADVgen	plus
ad	VERcjg	avoir
dur	ADJqua	dur
le	DETdef	le
quir	NOMcom	cuir
que	CONsub	que
healme	NOMcom	heaume
ne	ADVneg	ne
broine	VERcjg	broigner
;	PONfbl	;
Ja	ADVgen	ja
ne	ADVneg	ne
murrad	VERcjg	mourir
d'	PRE	de
arme	NOMcom	âme
pur	PRE	pour
nul	DETind	nul
home	NOMcom	ome
,	PONfbl	,
Si	CONsub	si
Reneward	NOMpro	Renvard
od	PRE	o
le	DETdef	le
