Signor	NOMcom	seigneur
est	VERcjg	estre
s'	DETpos	son
amie	NOMcom	ami
,	PONfbl	,
de	PRE	de
la	DETdef	le
corbeille	NOMcom	corbeille
sali	VERcjg	salir
hors	ADVgen	hors
.	PONfrt	.

Visage	NOMcom	visage
ot	VERcjg	avoir
cler	ADJqua	clair
et	CONcoo	et
gent	ADJqua	gent
le	DETdef	le
cors	NOMcom	corps
,	PONfbl	,
onques	ADVgen	onque
nus	DETind	nul
plus	ADVgen	plus
biaus	ADJqua	bel
hom	NOMcom	homme
ne	ADVneg	ne
fu	VERcjg	estre
.	PONfrt	.

Blanceflor	NOMpro	Blanceflor
l'	PROper	il
a	VERcjg	avoir
tost	ADVgen	tost
coneü	VERppe	conoistre
,	PONfbl	,
et	CONcoo	et
il	PROper	il
ra	VERcjg	ravoir
bien	ADVgen	bien
li	DETdef	le
coneüe	VERppe	conoistre
;	PONfbl	;
el	PROper	il
vit	VERcjg	vëoir
son	DETpos	son
dru	NOMcom	dru
et	CONcoo	et
il	PROper	il
sa	DETpos	son
drue	NOMcom	dru
.	PONfrt	.

Sus	ADVgen	sus
s'	PROper	soi
entrekeurent	VERcjg	entrecourir
sans	PRE	sans
parler	VERinf	parler
,	PONfbl	,
grant	ADJqua	grant
joie	NOMcom	joie
font	VERcjg	faire
a	PRE	a
l'	DETdef	le
assambler	NOMcom	assembler
.	PONfrt	.

De	PRE	de
grant	ADJqua	grant
pitié	NOMcom	pitié
,	PONfbl	,
de	PRE	de
grant	ADJqua	grant
amor	NOMcom	amor
,	PONfbl	,
pleure	VERcjg	pleurer
Flores	NOMpro	Flores
et	CONcoo	et
Blanceflor	NOMpro	Blanceflor
.	PONfrt	.

De	PRE	de
ses	DETpos	son
bras	NOMcom	bras
li	DETdef	le
uns	PROind	un
l'	DETdef	le
autre	PROind	autre
lie	VERcjg	liier
et	CONcoo	et
en	PRE	en
baisier	VERinf	baiser
cascuns	PROind	chacun
s'	PROper	soi
oublie	VERcjg	oblïer
.	PONfrt	.

El	PRE.DETdef	en
baisier	VERinf	baiser
a	VERcjg	avoir
une	DETndf	un
loee	VERppe	löer
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
font	VERcjg	faire
a	PRE	a
une	DETndf	un
reposee	VERppe	reposer
.	PONfrt	.

Lor	DETpos	lor
baisiers	VERinf	baiser
est	VERcjg	estre
de	PRE	de
douce	ADJqua	doux
amor	NOMcom	amor
,	PONfbl	,
molt	ADVgen	moult
l'	PROper	il
asaveurent	VERcjg	assavoir
par	PRE	par
douçor	NOMcom	douceur
.	PONfrt	.

Quant	CONsub	quand
le	PROper	il
laissent	VERcjg	laisser
,	PONfbl	,
nul	DETind	nul
mot	NOMcom	mot
ne	ADVneg	ne
dient	VERcjg	dire
,	PONfbl	,
ains	ADVgen	ains
s'	PROper	soi
entresgardent	VERcjg	entregarder
,	PONfbl	,
si	ADVgen	si
sosrient	VERcjg	sourire
.	PONfrt	.

Gloris	ADJqua	gloris
voit	VERcjg	vëoir
lor	DETpos	lor
contenement	NOMcom	contènement
,	PONfbl	,
lor	DETpos	lor
joie	NOMcom	joie
et	CONcoo	et
lor	DETpos	lor
acointement	NOMcom	acointement
.	PONfrt	.

En	PRE	en
riant	VERppa	rire
dist	VERcjg	dire
a	PRE	a
Blanceflor	NOMpro	Blanceflor
:	PONfbl	:
“	PONpga	“
Compaigne	NOMcom	compagne
,	PONfbl	,
conissiés	VERcjg	connaître
la	DETdef	le
flor	NOMcom	flor
?	PONfrt	?

Orains	NOMpro	Orain
estiés	VERcjg	être
vos	PROper	vos
deshaitie	VERppe	deshaitir
,	PONfbl	,
mais	CONcoo	mais
or	ADVgen	or
vos	PROper	vos
voi	VERcjg	vëoir
joiant	ADJqua	joyant
et	CONcoo	et
lie	ADJqua	lié
!	PONfrt	!

Grant	ADJqua	grant
vertu	NOMcom	vertu
a	PRE	a
icele	DETdem	cil
flors	NOMcom	flor
,	PONfbl	,
qui	PROrel	que
si	ADVgen	si
tost	ADVgen	tost
taut	VERcjg	taire
si	ADVgen	si
grans	ADJqua	grand
dolors	NOMcom	dolor
.	PONfrt	.

Orains	NOMpro	Orain
ne	ADVneg	ne
le	PROper	il
voliés	VERcjg	vouloir
veoir	VERinf	vëoir
,	PONfbl	,
or	ADVgen	or
n'	ADVneg	ne
avés	VERcjg	avoir
nul	PROind	nul
si	ADVgen	si
cier	ADJqua	cier
avoir	VERinf	avoir
!	PONfrt	!

Molt	ADVgen	moult
esteroit	VERcjg	ester
vostre	DETpos	vostre
anemie	NOMcom	enemi
qui	PROrel	que
vos	PROper	vos
en	PROadv	en
feroit	VERcjg	faire
departie	VERppe	departir
.	PONfrt	.

“	PONpga	“
Kieles	NOMpro	Kielles
!	PONfrt	!

fait	VERcjg	faire
Blanceflor	NOMpro	Blanceflor
,	PONfbl	,
Gloris	NOMpro	Gloris
,	PONfbl	,
ja	ADVgen	ja
est	VERcjg	estre
çou	PROdem	ce
Flores	NOMpro	Flores
,	PONfbl	,
mes	DETpos	mon
amis	NOMcom	ami
!	PONfrt	!

”	PONpdr	”
Puis	ADVgen	puis
se	PROper	soi
torne	VERcjg	torner
vers	PRE	vers
son	DETpos	son
ami	NOMcom	ami
:	PONfbl	:
“	PONpga	“
Par	PRE	par
li	PROper	il
vos	PROper	vos
ai	VERcjg	avoir
,	PONfbl	,
soie	VERcjg	estre
merci	NOMcom	merci
.	PONfbl	.
”	PONpdr	”
Gloris	NOMpro	Gloris
de	PRE	de
Diu	NOMpro	Dieu
forment	ADVgen	fortement
mercient	VERcjg	mercïer
et	CONcoo	et
en	PRE	en
plorant	VERppa	plorer
merci	NOMcom	merci
li	PROper	il
crient	VERcjg	criembre
que	CONsub	que
par	PRE	par
li	PROper	il
descovert	VERppe	descovrir
ne	ADVneg	ne
soient	VERcjg	estre
,	PONfbl	,
car	CONcoo	car
mort	VERppe	mourir
u	CONcoo	ou
desfait	VERppe	défaire
en	PROadv	en
seroient	VERcjg	estre
.	PONfrt	.

“	PONpga	“
Bien	ADVgen	bien
en	PROadv	en
poés	VERcjg	pouvoir
estre	VERinf	estre
asseür	ADJqua	assëur
,	PONfbl	,
la	DETdef	le
rien	NOMcom	rien
que	PROrel	que
plus	ADVgen	plus
aim	VERcjg	amer
vos	PROper	vos
en	PRE	en
jur	NOMcom	jour
,	PONfbl	,
garderai	VERcjg	garder
vos	PROper	vos
en	PRE	en
boine	ADJqua	bon
foi	NOMcom	foi
si	ADVgen	si
comme	CONsub	comme
jou	PROper	je
feroie	VERcjg	faire
a	PRE	a
moi	PROper	je
se	CONsub	se
ensement	ADVgen	ensement
m'	PROper	je
iert	VERcjg	estre
avenu	VERppe	avenir
.	PONfbl	.
”	PONpdr	”
Quant	CONsub	quand
Flores	NOMpro	Flores
l'	PROper	il
ot	VERcjg	avoir
,	PONfbl	,
joians	VERppa	joiant
en	PROadv	en
fu	VERcjg	estre
.	PONfrt	.

Et	CONcoo	et
Blanceflor	NOMpro	Blanceflor
adont	ADVgen	adonc
l'en	PROind	loin
maine	VERcjg	manoir
en	PRE	en
la	DETdef	le
soie	ADJpos	son
cambre	NOMcom	chambre
demaine	ADJqua	demaine
.	PONfrt	.

En	PRE	en
un	DETndf	un
arvol	NOMcom	arvel
d'	PRE	de
une	DETndf	un
cortine	NOMcom	courtine
de	PRE	de
soie	NOMcom	soie
u	PROrel	où
gisoit	VERcjg	jesir
la	DETdef	le
meschine	NOMcom	meschine
se	PROper	soi
sont	VERcjg	estre
assis	VERppe	assëoir
priveement	ADVgen	privément
.	PONfrt	.

Aprés	ADVgen	après
dist	VERcjg	dire
cascuns	PROind	chacun
son	DETpos	son
talent	NOMcom	talent
.	PONfrt	.

Flores	NOMpro	Flores
a	VERcjg	avoir
premiers	ADVgen	premier
commencié	VERppe	commencer
:	PONfbl	:
“	PONpga	“
Amie	NOMcom	ami
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
molt	ADVgen	moult
sui	VERcjg	estre
lié	ADJqua	lié
.	PONfrt	.

Molt	ADVgen	moult
ai	VERcjg	avoir
bien	ADVgen	bien
ma	DETpos	mon
paine	NOMcom	peine
akievee	VERppe	achever
quant	CONsub	cant
jou	PROper	je
ensi	ADVgen	ainsi
vos	PROper	vos
ai	VERcjg	avoir
trovee	VERppe	trover
.	PONfrt	.

Por	PRE	por
vos	PROper	vos
ai	VERcjg	avoir
esté	VERppe	être
de	PRE	de
mort	VERppe	mourir
prés	ADVgen	près
et	CONcoo	et
de	PRE	de
travail	NOMcom	travail
soffert	VERppe	sofrir
grant	ADJqua	grant
fés	NOMcom	fais
.	PONfrt	.

Onques	ADVgen	onque
,	PONfbl	,
puis	ADVgen	puis
que	CONsub	que
perdu	VERppe	perdre
vos	PROper	vos
oi	VERcjg	avoir
,	PONfbl	,
joie	NOMcom	joie
ne	CONcoo	ne
repos	NOMcom	repos
ainc	ADVgen	ainc
puis	ADVgen	puis
n'	ADVneg	ne
oi	VERcjg	avoir
.	PONfrt	.

Quant	CONsub	quand
je	PROper	je
vos	PROper	vos
ai	VERcjg	avoir
a	PRE	a
mon	DETpos	mon
talent	NOMcom	talent
,	PONfbl	,
il	PROimp	il
m'	PROper	je
est	VERcjg	estre
avis	NOMcom	avis
nul	DETind	nul
mal	NOMcom	mal
ne	ADVneg	ne
sent	VERcjg	sentir
.	PONfbl	.
”	PONpdr	”
Ele	PROper	elle
respont	VERcjg	respondre
:	PONfbl	:
“	PONpga	“
Estes	VERcjg	estre
vos	PROper	vos
Floire	NOMpro	Floire
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
envoiés	VERppe	envoiier
a	PRE	a
Montoire	NOMpro	Montoire
,	PONfbl	,
a	PRE	a
cui	PROrel	que
me	PROper	je
toli	VERcjg	tolir
par	PRE	par
envie	NOMcom	envie
li	DETdef	le
rois	NOMcom	roi
ses	DETpos	son
pere	NOMcom	père
o	PRE	o
trecerie	NOMcom	trecerie
?	PONfrt	?

Biaus	ADJqua	beau
dous	ADJqua	doux
amis	NOMcom	ami
,	PONfbl	,
je	PROper	je
vos	PROper	vos
fac	VERcjg	faire
sage	ADJqua	sage
que	CONsub	que
je	PROper	je
vos	PROper	vos
aim	VERcjg	amer
de	PRE	de
boin	ADJqua	bon
corage	NOMcom	corage
:	PONfbl	:
ainc	ADVgen	ainc
puis	ADVgen	puis
n'	ADVneg	ne
oi	VERcjg	avoir
joie	NOMcom	joie
ne	CONcoo	ne
deduit	NOMcom	deduit
,	PONfbl	,
saciés	VERcjg	savoir
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
jor	NOMcom	jor
ne	CONcoo	ne
par	PRE	par
nuit	NOMcom	nuit
.	PONfrt	.

Comment	ADVint	comment
venistes	VERcjg	venir
vos	PROper	vos
çaiens	ADVgen	çaien
?	PONfrt	?

Çou	PROdem	ce
cuit	VERcjg	cuidier
que	CONsub	que
soit	VERcjg	estre
encantemens	NOMcom	enchantement
.	PONfrt	.

Biaus	ADJqua	beau
amis	NOMcom	ami
Flores	NOMpro	Flores
,	PONfbl	,
je	PROper	je
vos	PROper	vos
voi	VERcjg	vëoir
et	CONcoo	et
neporquant	ADVgen	neporcant
si	ADVgen	si
vos	PROper	vos
mescroi	VERcjg	mescroire
!	PONfrt	!

Mais	CONcoo	mais
,	PONfbl	,
amis	NOMcom	ami
,	PONfbl	,
qui	PROrel	que
que	PROrel	que
vos	PROper	vos
soiés	VERcjg	être
,	PONfbl	,
forment	ADVgen	fortement
vos	PROper	vos
aim	VERcjg	amer
,	PONfbl	,
ça	ADVgen	ça
vos	PROper	vos
traiés	VERcjg	traire
!	PONfrt	!

”	PONpdr	”
Et	CONcoo	et
il	PROper	il
si	ADVgen	si
fist	VERcjg	faire
com	CONsub	come
plus	ADVgen	plus
tost	ADVgen	tost
pot	VERcjg	pöoir
;	PONfbl	;
la	DETdef	le
damoisele	NOMcom	damoiselle
bien	ADVgen	bien
le	PROper	il
got	VERcjg	jouir
.	PONfrt	.

Aprés	ADVgen	après
a	PRE	a
l'	DETdef	le
uns	PROind	un
l'	DETdef	le
autre	PROind	autre
conté	VERppe	conter
confaitement	ADVsub	confaitement
il	PROper	il
ont	VERcjg	avoir
erré	VERppe	errer
des	PRE	des
icel	DETdem	cil
jour	NOMcom	jour
qu'	CONsub	que
il	PROper	il
departirent	VERcjg	departir
dusqu'a	PRE	jusque
celui	PROdem	cel
qu'	PROrel	que
il	PROper	il
s'	PROper	soi
entrevirent	VERcjg	entrevëoir
.	PONfrt	.

Quince	DETcar	quinze
jors	NOMcom	jour
entiers	ADJqua	entier
iloec	ADVgen	illuec
furent	VERcjg	estre
,	PONfbl	,
ensanle	ADVgen	ensansle
mangierent	VERcjg	mangier
et	CONcoo	et
burent	VERcjg	boivre
et	CONcoo	et
orent	VERcjg	avoir
joie	NOMcom	joie
a	PRE	a
lor	DETpos	lor
talent	NOMcom	talent
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
deduisent	VERcjg	deduire
lïement	ADVgen	liément
.	PONfrt	.

Gloris	NOMpro	Gloris
les	PROper	il
garde	VERcjg	garder
en	PRE	en
boine	ADJqua	bon
foi	NOMcom	foi
et	CONcoo	et
si	ADVgen	si
les	PROper	il
sert	VERcjg	servir
molt	ADVgen	moult
bien	ADVgen	bien
a	PRE	a
moi	PROper	je
;	PONfbl	;
et	CONcoo	et
de	PRE	de
lor	DETpos	lor
mangier	VERinf	mangier
et	CONcoo	et
del	PRE.DETdef	de
sien	PROpos	sien
les	PROper	il
sert	VERcjg	servir
Gloris	NOMpro	Gloris
,	PONfbl	,
molt	ADVgen	moult
lor	PROper	il
est	VERcjg	estre
bien	ADVgen	bien
.	PONfrt	.

Se	CONsub	se
cele	DETdem	cil
vie	NOMcom	vie
lor	PROper	il
durast	VERcjg	durer
,	PONfbl	,
ja	ADVgen	ja
mais	ADVgen	mais
cangier	VERinf	changer
ne	ADVneg	ne
le	PROper	il
rovast	VERcjg	rover
Flores	NOMpro	Flores
li	DETdef	le
biaus	ADJqua	bel
et	CONcoo	et
Blanceflor	NOMpro	Blanceflor
,	PONfbl	,
ensi	ADVgen	ainsi
menaissent	VERcjg	mener
lor	DETpos	lor
amor	NOMcom	amor
.	PONfrt	.

Mais	CONcoo	mais
ne	ADVneg	ne
porent	VERcjg	pöoir
,	PONfbl	,
car	CONcoo	car
lor	DETpos	lor
amors	NOMcom	amor
torna	VERcjg	torner
Fortune	NOMcom	fortune
,	PONfbl	,
par	PRE	par
ses	DETpos	son
mors	NOMcom	mors
.	PONfrt	.

De	PRE	de
lor	DETpos	lor
amor	NOMcom	amor
et	CONcoo	et
de	PRE	de
lor	DETpos	lor
vie	NOMcom	vie
demoustra	VERcjg	démontrer
bien	ADVgen	bien
qu'	CONsub	que
ele	PROper	il
ot	VERcjg	avoir
envie	NOMcom	envie
.	PONfrt	.

Por	PRE	por
çou	PROdem	ce
que	CONsub	que
d'	PRE	de
aus	PROper	il
voloit	VERcjg	voloir
jüer	VERinf	juer
,	PONfbl	,
sor	PRE	sor
aus	PROper	il
fait	VERcjg	faire
sa	DETpos	son
roe	NOMcom	roue
torner	VERinf	torner
.	PONfrt	.

Or	ADVgen	or
les	PROper	il
avoit	VERcjg	avoir
assis	VERppe	assëoir
desus	ADVgen	desus
,	PONfbl	,
et	CONcoo	et
abattre	VERinf	abattre
les	PROper	il
revelt	VERcjg	revouloir
jus	ADVgen	jus
.	PONfrt	.

Çou	PROdem	ce
est	VERcjg	estre
ses	DETpos	son
jus	NOMcom	jeu
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
sa	DETpos	son
nature	NOMcom	nature
,	PONfbl	,
en	PRE	en
çou	PROdem	ce
met	VERcjg	metre
s'	DETpos	son
entente	NOMcom	entente
et	CONcoo	et
sa	DETpos	son
cure	NOMcom	cure
,	PONfbl	,
bien	ADVgen	bien
le	PROper	il
connoissent	VERcjg	connaître
cil	PROdem	cel
del	PRE.DETdef	de
mont	NOMcom	monde
,	PONfbl	,
car	CONcoo	car
tout	ADVgen	tout
le	PROper	il
sentent	VERcjg	sentir
qui	PROrel	que
i	PROadv	i
sont	VERcjg	estre
,	PONfbl	,
por	PRE	por
çou	PROdem	ce
que	CONsub	que
ne	ADVneg	ne
puet	VERcjg	pöoir
estre	VERinf	estre
estable	ADJqua	estable
et	CONcoo	et
Fortune	NOMcom	fortune
torne	VERcjg	torner
sans	PRE	sans
fable	NOMcom	fable
.	PONfrt	.

As	PRE.DETdef	a
uns	PROind	un
taut	NOMcom	taut
et	CONcoo	et
as	PRE.DETdef	à.le
autres	PROind	autre
done	VERcjg	doner
,	PONfbl	,
.VII	PROcar	sept
.	PONfrt	.

fois	NOMcom	fois
mue	VERcjg	mu
entre	PRE	entre
prime	NOMcom	prim
et	CONcoo	et
none	NOMcom	none
.	PONfrt	.

El	PROper	il
ne	ADVneg	ne
garde	VERcjg	garder
pas	ADVneg	pas
a	PRE	a
proece	NOMcom	prouesse
a	PRE	a
doner	VERinf	doner
largement	ADVgen	largement
rikece	NOMcom	richesse
;	PONfbl	;
ce	PROdem	ce
set	VERcjg	savoir
on	PROind	on
bien	ADVgen	bien
,	PONfbl	,
au	PRE.DETdef	a
fol	ADJqua	fol
prové	VERppe	prover
done	VERcjg	doner
roiame	NOMcom	royame
u	CONcoo	ou
grant	ADJqua	grant
conté	NOMcom	comté
et	CONcoo	et
les	DETdef	le
veskiés	NOMcom	vêché
done	VERcjg	doner
as	PRE.DETdef	à.le
truans	NOMcom	tron
et	CONcoo	et
les	DETdef	le
boins	ADJqua	bon
clercs	NOMcom	clerc
fait	VERcjg	faire
pain	NOMcom	pain
querans	VERppa	quérir
.	PONfrt	.

Qui	PROrel	que
en	PROind	on
li	PROper	il
cuide	VERcjg	cuidier
estableté	NOMcom	estableté
,	PONfbl	,
je	PROper	je
le	PROper	il
tieng	VERcjg	tenir
bien	ADVgen	bien
por	PRE	por
fol	ADJqua	fol
prové	VERppe	prover
;	PONfbl	;
qui	PROrel	que
en	PRE	en
son	DETpos	son
doner	VERinf	doner
point	ADVneg	point
se	PROper	soi
fie	VERcjg	fïer
ne	ADVneg	ne
connoist	VERcjg	connaître
pas	ADVneg	pas
sa	DETpos	son
drüerie	NOMcom	druerie
.	PONfrt	.

Or	ADVgen	or
fait	VERcjg	faire
plourer	VERinf	pleurer
et	CONcoo	et
or	ADVgen	or
fait	VERcjg	faire
rire	VERinf	rire
,	PONfbl	,
or	ADVgen	or
done	VERcjg	doner
joie	NOMcom	joie
et	CONcoo	et
or	NOMcom	or
done	VERcjg	doner
ire	NOMcom	ire
;	PONfbl	;
ceus	PROdem	cil
fist	VERcjg	faire
primes	ADVgen	prim
joieus	ADJqua	joios
et	CONcoo	et
liés	ADJqua	lié
,	PONfbl	,
puis	ADVgen	puis
angoisseus	ADJqua	angoissos
et	CONcoo	et
coreciés	VERppe	courroucer
.	PONfrt	.

Par	PRE	par
un	DETndf	un
matin	NOMcom	matin
se	PROper	soi
fu	VERcjg	estre
levee	VERppe	lever
bele	ADJqua	bel
Gloris	NOMpro	Gloris
et	CONcoo	et
conraee	VERppe	conrer
;	PONfbl	;
Blanceflor	NOMpro	Blanceflor
la	DETdef	le
preus	ADJqua	pro
apela	VERcjg	apeler
.	PONfrt	.

El	PROper	il
respont	VERcjg	respondre
:	PONfbl	:
“	PONpga	“
Alés	VERcjg	aller
,	PONfbl	,
g'	PROper	je
irai	VERcjg	aler
ja	ADVgen	ja
.	PONfbl	.
”	PONpdr	”
En	PRE	en
dormillant	VERppa	dormillier
li	PROper	il
respondi	VERcjg	répondre
,	PONfbl	,
eneslepas	ADVgen	eneslep
se	PROper	soi
rendormi	VERcjg	rendormir
.	PONfrt	.

Ele	PROper	elle
est	VERcjg	estre
a	PRE	a
l'	DETdef	le
amirail	NOMcom	amiral
venue	VERppe	venir
;	PONfbl	;
il	PROper	il
li	PROper	il
demande	VERcjg	demander
de	PRE	de
sa	DETpos	son
drue	NOMcom	dru
por	PRE	por
coi	PROrel	que
ne	ADVneg	ne
vient	VERcjg	venir
et	CONcoo	et
or	ADVgen	or
n'	ADVneg	ne
est	VERcjg	estre
ci	ADVgen	ci
.	PONfrt	.

Gloris	NOMcom	gloris
respont	VERcjg	respondre
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
merci	NOMcom	merci
!	PONfrt	!

Tote	DETind	tot
nuit	NOMcom	nuit
a	VERcjg	avoir
liut	NOMcom	lit
en	PRE	en
son	DETpos	son
livre	NOMcom	livre
que	CONsub	que
a	PRE	a
joie	NOMcom	joie
peüssiés	VERcjg	pouvoir
vivre	VERinf	vivre
,	PONfbl	,
k'	CONsub	que
a	PRE	a
paines	NOMcom	peine
tote	DETind	tot
nuit	NOMcom	nuit
dormi	VERcjg	dormir
,	PONfbl	,
contre	PRE	contre
le	DETdef	le
jor	NOMcom	jor
se	PROper	soi
rendormi	VERcjg	rendormir
.	PONfrt	.

“	PONpga	“
Est	VERcjg	estre
çou	PROdem	ce
voirs	ADJqua	voir
,	PONfbl	,
Gloris	ADJqua	gloris
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
oïl	ADVgen	öil
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
est	VERcjg	estre
france	ADJqua	franc
cose	NOMcom	chose
!	PONfrt	!

fait	VERcjg	faire
il	PROper	il
.	PONfrt	.

Bien	ADVgen	bien
doit	VERcjg	devoir
estre	VERinf	estre
cele	PROdem	cel
m'	DETpos	mon
amie	NOMcom	ami
qui	PROrel	que
veut	VERcjg	vouloir
que	CONsub	que
j'	PROper	je
aie	VERcjg	avoir
longe	ADJqua	long
vie	NOMcom	vie
!	PONfrt	!

”	PONpdr	”
Li	DETdef	le
amirals	NOMcom	amiral
en	PROadv	en
ot	VERcjg	avoir
pitié	NOMcom	pitié
,	PONfbl	,
por	PRE	por
çou	PROdem	ce
si	ADVgen	si
l'	PROper	il
a	VERcjg	avoir
ensi	ADVgen	ainsi
laissié	VERppe	laisser
.	PONfrt	.

Et	CONcoo	et
l'	DETdef	le
endemain	NOMcom	endemain
tot	ADVgen	tot
ensement	ADVgen	ensement
lieve	VERcjg	lever
Gloris	NOMpro	Gloris
premierement	ADVgen	premièrement
;	PONfbl	;
Blanceflor	NOMpro	Blanceflor
doucement	ADVgen	doucement
apele	VERcjg	apeler
:	PONfbl	:
“	PONpga	“
Trop	ADVgen	trop
avons	VERcjg	avoir
ci	ADVgen	ci
demoré	VERppe	demorer
,	PONfbl	,
bele	ADJqua	bel
.	PONfbl	.
”	PONpdr	”
Cele	PROdem	cel
respont	VERcjg	respondre
:	PONfbl	:
“	PONpga	“
Je	PROper	je
me	PROper	je
conroi	VERcjg	conrëer
.	PONfrt	.

Ains	ADVgen	ains
de	PRE	de
vos	PROper	vos
i	PROadv	i
serai	VERcjg	estre
,	PONfbl	,
ce	PROdem	ce
croi	VERcjg	croire
.	PONfbl	.
”	PONpdr	”
Atant	ADVgen	atant
ses	DETpos	son
amis	NOMcom	ami
le	PROper	il
racole	VERcjg	racoler
et	CONcoo	et
ele	PROper	il
lui	PROper	il
,	PONfbl	,
si	ADVgen	si
fait	VERcjg	faire
que	CONsub	que
fole	NOMcom	fol
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
l'	PROper	il
a	VERcjg	avoir
baisié	VERppe	baisier
et	CONcoo	et
il	PROper	il
li	PROper	il
.	PONfrt	.

En	PRE	en
baisant	VERppa	baiser
se	PROper	soi
sont	VERcjg	estre
rendormi	VERppe	rendormir
.	PONfrt	.

Ensanle	ADVgen	ensansle
dorment	VERcjg	dormir
bouce	NOMcom	bouche
a	PRE	a
bouce	NOMcom	bouche
,	PONfbl	,
que	CONsub	que
l'	DETdef	le
une	PROind	un
face	VERcjg	faire
a	PRE	a
l'	DETdef	le
autre	PROind	autre
touce	NOMcom	touche
.	PONfrt	.

Gloris	ADJqua	gloris
fu	VERcjg	estre
au	PRE.DETdef	a
piler	NOMcom	pilier
alee	VERppe	aler
,	PONfbl	,
el	PRE.DETdef	en
basin	NOMcom	basin
a	VERcjg	avoir
l'	DETdef	le
aigue	NOMcom	aigue
versee	VERppe	verser
.	PONfrt	.

Quant	CONsub	quand
ele	PROper	il
revint	VERcjg	revenir
,	PONfbl	,
si	ADVgen	si
l'	PROper	il
apele	VERcjg	apeler
,	PONfbl	,
.IIII	PROcar	quatre
.	PONfrt	.

fois	NOMcom	fois
li	PROper	il
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Damoisele	NOMcom	damoiselle
!	PONfrt	!

”	PONpdr	”
Quant	CONsub	quand
ele	PROper	il
rien	PROind	rien
ne	ADVneg	ne
respondoit	VERcjg	répondre
,	PONfbl	,
dont	PROrel	dont
cuide	VERcjg	cuidier
bien	ADVgen	bien
k'	CONsub	que
alee	VERppe	aler
en	PROadv	en
soit	VERcjg	estre
.	PONfrt	.

Ele	PROper	elle
vient	VERcjg	venir
au	PRE.DETdef	a
lit	NOMcom	lit
son	DETpos	son
signor	NOMcom	seigneur
.	PONfrt	.

Quant	CONsub	quand
le	PROper	il
vit	VERcjg	vëoir
:	PONfbl	:
“	PONpga	“
U	PROint	où
est	VERcjg	estre
Blanceflor	NOMpro	Blanceflor
?	PONfrt	?

Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
molt	ADVgen	moult
poi	ADVgen	peu
me	PROper	je
crient	VERcjg	criembre
,	PONfbl	,
que	CONsub	que
tant	ADVgen	tant
demeure	VERcjg	demeurer
et	CONcoo	et
que	CONsub	que
ne	ADVneg	ne
vient	VERcjg	venir
.	PONfbl	.
”	PONpdr	”
En	PRE	en
Gloris	NOMpro	Gloris
n'	ADVneg	ne
ot	VERcjg	avoir
que	ADVgen	que
porpenser	VERinf	pourpenser
:	PONfbl	:
“	PONpga	“
Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
ci	ADVgen	ci
le	PROper	il
cuidai	VERcjg	cuidier
trover	VERinf	trover
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
car	CONcoo	car
ains	ADVgen	ains
de	PRE	de
moi	PROper	je
leva	VERcjg	lever
.	PONfrt	.

Quant	CONsub	quand
n'	ADVneg	ne
est	VERcjg	estre
venue	VERppe	venir
,	PONfbl	,
ja	ADVgen	ja
venra	VERcjg	venir
.	PONfbl	.
”	PONpdr	”
Venue	VERppe	venir
fust	VERcjg	estre
s'	CONsub	se
ele	PROper	il
peüst	VERcjg	pöoir
,	PONfbl	,
s'	CONsub	se
autre	DETind	autre
oquison	NOMcom	ochaison
trové	VERppe	trover
n'	ADVneg	ne
eüst	VERcjg	avoir
!	PONfrt	!

Li	DETdef	le
rois	NOMcom	roi
ot	VERcjg	avoir
son	DETpos	son
cuer	NOMcom	cuer
trespensé	VERppe	trépenser
.	PONfrt	.

Son	DETpos	son
cambrelenc	NOMcom	chambrelanc
a	VERcjg	avoir
apelé	VERppe	apeler
:	PONfbl	:
“	PONpga	“
Va	VERcjg	aler
,	PONfbl	,
fait	VERcjg	faire
”	PONpdr	”
“	PONpga	“
il	PROper	il
,	PONfbl	,
haste	VERcjg	haster
Blanceflor	NOMpro	Blanceflor
,	PONfbl	,
que	PROrel	que
tost	ADVgen	tost
descende	VERcjg	descendre
de	PRE	de
la	DETdef	le
tour	NOMcom	tour
.	PONfbl	.
”	PONpdr	”
Cil	PROdem	cel
ne	ADVneg	ne
s'	PROper	soi
est	VERcjg	estre
mie	ADVneg	mie
