"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"siècle",1,5.02765208647562e-05,13,0.00010860393814588,119701,12,0.000120227229463686,99811,0.418179152002681
"nul",18,0.000904977375565611,240,0.00200499578115471,119701,222,0.0022242037450782,99811,0.406877012759366
"mal",19,0.000955253896430367,266,0.00222220365744647,119701,247,0.00247467713979421,99811,0.386011524925552
"bellement",1,5.02765208647562e-05,14,0.000116958087234025,119701,13,0.000130246165252327,99811,0.386011524925552
"çaien",1,5.02765208647562e-05,14,0.000116958087234025,119701,13,0.000130246165252327,99811,0.386011524925552
"fait",1,5.02765208647562e-05,14,0.000116958087234025,119701,13,0.000130246165252327,99811,0.386011524925552
"fils",1,5.02765208647562e-05,14,0.000116958087234025,119701,13,0.000130246165252327,99811,0.386011524925552
"raler",1,5.02765208647562e-05,14,0.000116958087234025,119701,13,0.000130246165252327,99811,0.386011524925552
"bien",61,0.00306686777275013,856,0.0071511516194518,119701,795,0.00796505395196922,99811,0.385040426749639
"femme",6,0.000301659125188537,85,0.000710102672492293,119701,79,0.000791495927302602,99811,0.381125303091051
"jamais",4,0.000201106083459025,58,0.000484540647112388,119701,54,0.000541022532586589,99811,0.371714801780161
"gaire",2,0.000100553041729512,29,0.000242270323556194,119701,27,0.000270511266293294,99811,0.371714801780161
"cuve",1,5.02765208647562e-05,15,0.000125312236322169,119701,14,0.000140265101040967,99811,0.358439273145155
"évêque",1,5.02765208647562e-05,15,0.000125312236322169,119701,14,0.000140265101040967,99811,0.358439273145155
"exemple",1,5.02765208647562e-05,15,0.000125312236322169,119701,14,0.000140265101040967,99811,0.358439273145155
"tel",15,0.000754147812971342,227,0.00189639184300883,119701,212,0.00212401438719179,99811,0.355057770568314
"öil",2,0.000100553041729512,32,0.000267332770820628,119701,30,0.000300568073659216,99811,0.334543321602145
"sous",1,5.02765208647562e-05,16,0.000133666385410314,119701,15,0.000150284036829608,99811,0.334543321602145
"dame",36,0.00180995475113122,585,0.00488717721656461,119701,549,0.00550039574796365,99811,0.329059004854569
"comte",3,0.000150829562594268,50,0.000417707454407231,119701,47,0.000470889982066105,99811,0.320307435576522
"Jean",2,0.000100553041729512,34,0.000284041068996917,119701,32,0.000320605945236497,99811,0.313634364002011
"aï",1,5.02765208647562e-05,17,0.000142020534498459,119701,16,0.000160302972618248,99811,0.313634364002011
"deus",9,0.000452488687782805,156,0.00130324725775056,119701,147,0.00147278356093016,99811,0.307233662695848
"atant",5,0.000251382604323781,88,0.000735165119756727,119701,83,0.000831571670457164,99811,0.302298182170613
"nos",9,0.000452488687782805,162,0.00135337215227943,119701,153,0.001532897175662,99811,0.295185283766599
"asne",2,0.000100553041729512,36,0.000300749367173207,119701,34,0.000340643816813778,99811,0.295185283766599
"peur",1,5.02765208647562e-05,18,0.000150374683586603,119701,17,0.000170321908406889,99811,0.295185283766599
"roncin",1,5.02765208647562e-05,18,0.000150374683586603,119701,17,0.000170321908406889,99811,0.295185283766599
"Huet",1,5.02765208647562e-05,19,0.000158728832674748,119701,18,0.00018034084419553,99811,0.278786101335121
"tiers",1,5.02765208647562e-05,19,0.000158728832674748,119701,18,0.00018034084419553,99811,0.278786101335121
"trente",1,5.02765208647562e-05,19,0.000158728832674748,119701,18,0.00018034084419553,99811,0.278786101335121
"ainsi",8,0.000402212166918049,157,0.00131160140683871,119701,149,0.00149282143250744,99811,0.269430863035285
"ains",4,0.000201106083459025,79,0.000659977777963426,119701,75,0.00075142018414804,99811,0.267634657281716
"beau",3,0.000150829562594268,62,0.000517957243464967,119701,59,0.000591117211529791,99811,0.255160160544009
"ton",4,0.000201106083459025,85,0.000710102672492293,119701,81,0.000811533798879883,99811,0.247809867853441
"doux",2,0.000100553041729512,43,0.000359228410790219,119701,41,0.000410776367334262,99811,0.244787796294253
"tu",19,0.000955253896430367,437,0.0036507631515192,119701,418,0.00418791515965174,99811,0.22809771927419
"tantôt",2,0.000100553041729512,48,0.000400999156230942,119701,46,0.000460871046277464,99811,0.218180427131834
"sac",1,5.02765208647562e-05,25,0.000208853727203616,119701,24,0.000240454458927373,99811,0.209089576001341
"tant",20,0.00100553041729512,506,0.00422719943860118,119701,486,0.0048692027932793,99811,0.206508223211201
"tous",3,0.000150829562594268,76,0.000634915330698992,119701,73,0.000731382312570759,99811,0.206225335234199
"Idone",1,5.02765208647562e-05,26,0.00021720787629176,119701,25,0.000250473394716013,99811,0.200725992961287
"moigne",2,0.000100553041729512,53,0.000442769901671665,119701,51,0.000510965725220667,99811,0.196790189177732
"ha",1,5.02765208647562e-05,27,0.000225562025379905,119701,26,0.000260492330504654,99811,0.193005762462776
"come",13,0.00065359477124183,356,0.00297407707537949,119701,343,0.0034364949755037,99811,0.190192267383144
"mon",22,0.00110608345902464,606,0.00506261434741564,119701,584,0.00585105850056607,99811,0.189039890631349
"peu",3,0.000150829562594268,83,0.000693394374316004,119701,80,0.000801514863091242,99811,0.188180618401207
"trèstout",1,5.02765208647562e-05,28,0.00023391617446805,119701,27,0.000270511266293294,99811,0.185857400890081
"saint",7,0.000351935646053293,197,0.00164576737036449,119701,190,0.0019035977998417,99811,0.184879204043291
"tout",10,0.000502765208647562,285,0.00238093249012122,119701,275,0.00275520734187615,99811,0.182478175419352
"chacun",1,5.02765208647562e-05,29,0.000242270323556194,119701,28,0.000280530202081935,99811,0.179219636572578
"onque",5,0.000251382604323781,148,0.0012364140650454,119701,143,0.0014327078177756,99811,0.175459784057069
"barat",1,5.02765208647562e-05,30,0.000250624472644339,119701,29,0.000290549137870575,99811,0.173039649104558
"robe",1,5.02765208647562e-05,30,0.000250624472644339,119701,29,0.000290549137870575,99811,0.173039649104558
"notre",3,0.000150829562594268,91,0.000760227567021161,119701,88,0.000881666349400367,99811,0.171073289455642
"Dieu",10,0.000502765208647562,305,0.00254801547188411,119701,295,0.00295558605764896,99811,0.170106773696006
"vers",3,0.000150829562594268,93,0.00077693586519745,119701,90,0.000901704220977648,99811,0.167271660801073
"ainçois",2,0.000100553041729512,62,0.000517957243464967,119701,60,0.000601136147318432,99811,0.167271660801073
"adonc",1,5.02765208647562e-05,31,0.000258978621732483,119701,30,0.000300568073659216,99811,0.167271660801073
"vostre",7,0.000351935646053293,225,0.00187968354483254,119701,218,0.00218412800192364,99811,0.161133251230391
"plus",13,0.00065359477124183,445,0.00371759634422436,119701,432,0.00432818026069271,99811,0.151009138223191
"or",14,0.000703871292106586,494,0.00412694964954345,119701,480,0.00480908917854745,99811,0.146362703200938
"aussi",1,5.02765208647562e-05,37,0.000309103516261351,119701,36,0.000360681688391059,99811,0.13939305066756
"lors",5,0.000251382604323781,192,0.00160399662492377,119701,187,0.00187354099247578,99811,0.134175128984818
"autre",7,0.000351935646053293,272,0.00227232855197534,119701,265,0.00265501798398974,99811,0.132554901012171
"tost",3,0.000150829562594268,119,0.000994143741489211,119701,116,0.0011621965514823,99811,0.129779736828418
"cel",17,0.000854700854700855,719,0.00600663319437599,119701,702,0.00703329292362565,99811,0.121522146735822
"lez",1,5.02765208647562e-05,43,0.000359228410790219,119701,42,0.000420795303122902,99811,0.119479757715052
"valet",1,5.02765208647562e-05,43,0.000359228410790219,119701,42,0.000420795303122902,99811,0.119479757715052
"pour",2,0.000100553041729512,89,0.000743519268844872,119701,87,0.000871647413611726,99811,0.115359766069705
"mais",15,0.000754147812971342,671,0.00560563403814504,119701,656,0.00657242187734819,99811,0.114744279512931
"on",5,0.000251382604323781,230,0.00192145429027326,119701,225,0.00225426055244412,99811,0.111514440534048
"je",49,0.00246354952237305,2375,0.0198411040843435,119701,2326,0.0233040446443779,99811,0.105713388382449
"très",1,5.02765208647562e-05,49,0.000409353305319087,119701,48,0.000480908917854745,99811,0.10454478800067
"tot",11,0.000553041729512318,542,0.00452794880577439,119701,531,0.00532005490376812,99811,0.103954139480893
"puis",7,0.000351935646053293,350,0.00292395218085062,119701,343,0.0034364949755037,99811,0.102411220898616
"clerc",2,0.000100553041729512,109,0.000910602250607764,119701,107,0.00107202612938454,99811,0.0937971929725641
"mout",2,0.000100553041729512,119,0.000994143741489211,119701,117,0.00117221548727094,99811,0.0857803388723449
"ja",5,0.000251382604323781,299,0.00249789057735524,119701,294,0.00294556712186032,99811,0.0853426840821799
"certes",1,5.02765208647562e-05,61,0.000509603094376822,119701,60,0.000601136147318432,99811,0.0836358304005363
"elle",1,5.02765208647562e-05,61,0.000509603094376822,119701,60,0.000601136147318432,99811,0.0836358304005363
"vos",15,0.000754147812971342,928,0.00775265035379821,119701,913,0.0091472883750288,99811,0.0824449587738036
"vous",6,0.000301659125188537,438,0.00365911730060735,119701,432,0.00432818026069271,99811,0.0696965253337802
"entre",1,5.02765208647562e-05,76,0.000634915330698992,119701,75,0.00075142018414804,99811,0.066908664320429
"grant",7,0.000351935646053293,538,0.00449453220942181,119701,531,0.00532005490376812,99811,0.0661526342151134
"sor",2,0.000100553041729512,155,0.00129489310866242,119701,153,0.001532897175662,99811,0.0655967297259108
"quel",1,5.02765208647562e-05,79,0.000659977777963426,119701,78,0.000781476991513961,99811,0.0643352541542587
"dont",2,0.000100553041729512,194,0.00162070492310006,119701,192,0.00192363567141898,99811,0.0522723940003352
"maint",1,5.02765208647562e-05,97,0.000810352461550029,119701,96,0.000961817835709491,99811,0.0522723940003352
"il",63,0.00316742081447964,6220,0.0519628073282596,119701,6157,0.0616865876506597,99811,0.0513469934893661
"soi",14,0.000703871292106586,1384,0.0115621423379922,119701,1370,0.0137259420304375,99811,0.0512803631652923
"son",16,0.000804424333836099,1788,0.0149372185696026,119701,1772,0.017753554217471,99811,0.0453106078919384
"cest",2,0.000100553041729512,233,0.0019465167375377,119701,231,0.00231437416717596,99811,0.0434471846236552
"chascun",1,5.02765208647562e-05,123,0.00102756033784179,119701,122,0.00122231016621414,99811,0.0411323756068211
"o",1,5.02765208647562e-05,215,0.00179614205395109,119701,214,0.00214405225876907,99811,0.023449298243141
"un",6,0.000301659125188537,1331,0.0111193724363205,119701,1325,0.0132750899199487,99811,0.0227236973163721
"cil",1,5.02765208647562e-05,234,0.00195487088662584,119701,233,0.00233441203875324,99811,0.0215371237082926
"moult",2,0.000100553041729512,738,0.00616536202705073,119701,736,0.00737393674043943,99811,0.0136362766957396
"en",5,0.000251382604323781,2760,0.0230574514832792,119701,2755,0.0276021680977047,99811,0.00910734995287146
"que",6,0.000301659125188537,4998,0.0417540371425468,119701,4992,0.0500145274568935,99811,0.00603143007696175
"si",2,0.000100553041729512,1711,0.0142939490898155,119701,1709,0.0171223612627867,99811,0.00587261535872695
"a",3,0.000150829562594268,2578,0.0215369963492368,119701,2575,0.0257987596557494,99811,0.00584638814450351
"et",2,0.000100553041729512,3946,0.0329654723018187,119701,3944,0.0395146827503983,99811,0.00254470072212585
"ne",1,5.02765208647562e-05,3218,0.0268836517656494,119701,3217,0.0322309164320566,99811,0.00155988493131246
"le",1,5.02765208647562e-05,6025,0.0503337482560714,119701,6024,0.0603540691907706,99811,0.000833026199208529
